Area_Mean,BoundingBoxArea_Mean,Compactness_Mean,ConvexArea_Mean,Eccentricity_Mean,EquivalentDiameter_Mean,Extent_Mean,FormFactor_Mean,MajorAxisLength_Mean,MaxFeretDiameter_Mean,MaximumRadius_Mean,MeanRadius_Mean,MedianRadius_Mean,MinFeretDiameter_Mean,MinorAxisLength_Mean,Perimeter_Mean,Solidity_Mean,Area_Std,BoundingBoxArea_Std,Compactness_Std,ConvexArea_Std,Eccentricity_Std,EquivalentDiameter_Std,Extent_Std,FormFactor_Std,MajorAxisLength_Std,MaxFeretDiameter_Std,MaximumRadius_Std,MeanRadius_Std,MedianRadius_Std,MinFeretDiameter_Std,MinorAxisLength_Std,Perimeter_Std,Solidity_Std,DistanceTraveled_Max,DistanceTraveled_Mean,DistanceTraveled_Std,Speed_Max,Speed_Mean,Speed_Std,Linearity_Mean,Linearity_Std,MeanderRatio_Mean,MeanderRatio_Std,FinalAge,Displacement,IntegratedDistance
0.0651029095872232,-0.26295717919093253,-0.627549065997034,-0.060336675344240726,-0.9210591007546463,0.20026187073608107,1.1738218397006468,0.8085291764060586,-0.2961286367706322,-0.23977943485551834,0.867741202068831,0.8110462453643006,0.549343954520989,0.4422848782702699,0.5955497702032158,-0.1493779086096452,1.00740095851584,-0.6611130010755771,-0.7778148132755914,-0.6070230284411247,-0.7037552669648776,-0.5051395170233814,-0.7363082370969646,-0.8692430729359121,-0.4174911378104517,-0.7161909085679258,-0.7400928226455236,-0.7771165791523617,-0.38357462113701163,-0.07713998855203913,-0.9122440248572586,-0.7976207244518377,-0.7843103384022186,-0.3672823208622823,-0.5714413141592642,-0.5807660867739483,-0.5834114905219383,-0.5714413141592642,-0.5807660867739484,-0.5834114905219383,-0.3964602851686022,-0.046196828766555696,-0.4728605580261174,-0.545211874465596,0.47917709132809316,-0.4202274190238137,-0.5284848628882554
1.1085924808848804,0.41034798721878707,-0.11845154991262569,0.9014328089939848,0.8546913284438936,1.2373840634123845,1.034406673037305,-0.10126392945301582,1.0105605303737026,0.8654783344203465,1.1675785743130167,1.5022872108027239,1.0496466790823473,0.7185251133244797,0.781593691518662,0.7610048759232336,0.5040442939386905,-0.7016167547349423,-0.8160436665351459,-0.8094175399978983,-0.6707277733920932,-1.1152376199688094,-0.8208160120334977,-1.3718249113792982,-0.9927857559201025,-0.7845882960837286,-0.74165884803017,-0.8100587341121422,-0.8017007465120521,0.5656733094617945,-0.6615810518540962,-0.8749950609187767,-0.816858958935212,-0.7674334702991185,-0.5841961929767974,-0.5772522639252051,-0.5915506197340146,-0.5841961929767974,-0.5772522639252051,-0.5915506197340146,-0.3715771693020386,-0.039088827914739194,-0.49838420611159107,-0.5709511303978358,0.47917709132809316,-0.42195072930266986,-0.5244838465358909
-1.0979843203118844,-0.9253202248030942,-0.7460719786667304,-1.0430409627986628,0.5159332328523416,-1.3684112621038302,0.4315766807787452,1.0638877386913645,-1.04392314785024,-1.0581579155960006,-1.4599110939060276,-1.36773177038082,-1.8190438275344585,-1.3703759334589556,-1.425372024562603,-1.1611497428815603,0.6784870620113945,-0.7712266569345044,-0.830641312180188,-0.5849058357911019,-0.7695552442845027,-0.743731167593304,-0.7786451259040597,-0.1805175169223453,-0.27143464101021797,-0.7186888171473519,-0.75934587849726,-0.39733849767592505,-0.7391053954514598,-0.9613391872663313,-0.6878821211020383,-0.7787710391990499,-0.813889144716638,0.22714419494040994,-0.5928870652945161,-0.576714733463979,-0.6130726730207212,-0.5928870652945161,-0.576714733463979,-0.6130726730207212,0.3742899008452974,-0.7933205460660315,-0.8267391510173677,-0.7028058198057076,0.47917709132809316,-0.406307210966142,-0.5238717871755196
1.286493998054538,1.3448051033302182,0.7613423587573097,1.1440302333405024,1.5909248484598393,1.3947919951586023,-1.271507250104571,-1.182183750126763,1.986442063489338,1.8944738027782981,0.2610484960776522,0.8207910974411687,0.8567839265765855,0.05847591426215145,0.06704022119274503,1.2928784463535135,-0.0636949220643973,-0.5269570862661725,-0.4120974352177988,-0.3912335115124924,-0.6003832331980263,-1.161066457192424,-0.6814924288860633,-1.4340575552693016,-0.7981475809474202,-0.5407650628281265,-0.2929928005725083,-0.6955671565848303,-0.6658897583288832,-0.9613391872663313,-0.8582030140927859,-0.8145305901140346,-0.5370180590433775,-0.9813219960018346,-0.5639040698813369,-0.555104316612143,-0.5893719756659187,-0.5639040698813368,-0.555104316612143,-0.5893719756659186,-0.9774997381220556,0.48828941659232256,1.364773466107664,1.4594413272488196,0.47917709132809316,-0.4251527754891224,-0.49926507393824515
-0.5896942712557192,-0.5131670080950861,0.15253609269285182,-0.5504573600646165,1.2077089985906009,-0.5994500333085105,-0.08080972579407439,-0.47818369468342253,-0.12415780697246138,-0.11638377541292677,-1.0203748273998574,-0.9175431095107283,-0.29326156835681644,-0.9894845306025979,-1.0333158452130662,-0.38724637225266845,-0.13271763650468318,-0.5811947846207937,-0.7387378610859046,-0.3440915675342848,-0.7002000279303907,-1.0328476497418881,-0.5732265469644185,-0.08704932395950647,-0.5260009093673832,-0.7576771819261352,-0.714345988385897,-0.5614129726362693,-0.22935282476340288,1.0520862035702019,-0.799902323101839,-0.6008565719704178,-0.9167365444020296,-0.36094907554228556,-0.5204233812495914,-0.48689736294538777,-0.5364084501030651,-0.5204233812495914,-0.4868973629453878,-0.5364084501030651,-0.8535382425917637,0.3993223247323426,1.217288226192838,1.451999838001538,0.47917709132809316,-0.4359675301336797,-0.42160118799042173
-1.1177926825177498,-0.8972354480893627,-0.5474736719333898,-1.0402701800332839,0.7721470029635563,-1.4025985146725846,-0.09283443937726923,0.6442027585688069,-0.9822199913111752,-1.022708151482963,-1.6836806975804852,-1.5408075379459896,-1.8190438275344585,-1.4462035798561024,-1.5351574267683232,-1.1270588112255022,0.13276829063522702,-0.7797127995737559,-0.8699315899697507,-0.6981400896353098,-0.8426628864456702,-0.8435758806585125,-0.7907617706658594,-0.7703626537589476,-0.6242172657416126,-0.7516375341785063,-0.803960550184946,-0.6303339254783661,-0.6923570354103072,-0.9613391872663313,-0.7902356102829767,-0.815903471926565,-0.9278943755915794,-0.3325582270993819,-0.5838703453441266,-0.5658283868203557,-0.5927554460622577,-0.5838703453441266,-0.5658283868203557,-0.5927554460622577,-0.36294690302873284,0.9848242658593369,0.39787724469723373,0.6077957128537983,-0.5390742277441045,-0.4235359827456466,-0.5281210719538021
-1.1233988227646927,-0.7118272901307454,0.5092059428261656,-0.910453876396082,0.07564020407521486,-1.4125354207414145,-1.6997198503366078,-0.8326874707277185,-0.9191089107235569,-0.9260575579911718,-1.875036892875236,-2.061758889562405,-2.2685817367338923,-0.732598438293879,-1.0557617388773208,-0.8670562165678872,-2.7221274232806425,-0.7342211045619559,-0.4551495107231604,1.9330167278867276,-0.4842938179257827,1.0104796895245163,-0.7155272857096047,0.9801387620681712,1.6172082370693683,-0.2775497943127902,-0.5191195890101711,-1.376198248099967,-0.6364781259123238,0.9881515646189323,0.6039146503481793,0.8684193613030952,-0.045206705927199504,1.7825527814712634,-0.5641674696335606,-0.5054695099032523,-0.5587186433891198,-0.5641674696335605,-0.5054695099032523,-0.5587186433891198,1.01010384655651,0.9178807903887981,-0.8890625283647946,-0.6318587113531607,-3.084702525424599,-0.42272704806589495,-0.5544608303126387
0.5390086317954713,0.010595840748010944,-0.49689416603464226,0.33249874783616123,0.2879927020984551,0.6986586406957299,1.2673712674021476,0.5425887866217604,0.3374781244070849,0.20689164019680661,1.0166931742877383,1.227415651245236,0.8567839265765855,0.45327699790555365,0.6558106166796105,0.22469067513758925,1.1243602280209632,-0.8356896185468164,-0.8049096496028088,-0.867926863684231,-0.7904910290780616,-1.0285651128365265,-0.9306790494644003,-1.362595056803628,-0.9720315798335132,-0.807346347795571,-0.8911342955514278,-1.1475991406489037,-0.9175602324161232,-0.9613391872663313,-0.7508504017637576,-0.9500312939633246,-0.8881439889895365,-0.9986179551801027,-0.6124459485758252,-0.5978485241739536,-0.6278320368712529,-0.6124459485758252,-0.5978485241739536,-0.6278320368712529,-0.7150369965636194,-0.09012074897940246,-0.10373273471921741,-0.17561957464794423,0.47917709132809316,-0.4288662069206181,-0.5479357897897376
-0.3370442174601547,-0.23669608927679378,1.9774821367750879,4.815990680009491e-6,1.3261797206351413,-0.2725724565685919,-0.5815855235089272,-2.1301358768757424,0.5490365578448732,0.018884093744139907,-1.2401272569942148,-1.3776575581529542,-1.6283210451372532,-0.3066097583500331,-0.5520011119156436,0.4154404964576509,-3.4550529331352586,-0.4707101833896547,-0.4653196953916051,0.4398189066041087,-0.3956792805836983,-1.0575906267015156,-0.48322676756730903,-0.9292971985659999,-0.5183194917375915,-0.6730216167859578,-0.7469493797309539,0.3175690067873809,-0.49145935651248507,0.5487298558610685,-0.05004545248242837,-0.34206977013994144,-0.346776388179177,0.013597520540872255,-0.5333987753369979,-0.5017015572298782,-0.5489947039416003,-0.5333987753369979,-0.5017015572298782,-0.5489947039416003,-1.0841199394799164,0.09086875171950111,0.41872481703656506,-0.12411109153420706,0.47917709132809316,-0.42645677343929356,-0.43845799209396696
-0.2996699491472014,-0.25639190671239787,0.11123008321297666,-0.24259260835583762,-0.2669748804390038,-0.22537191077982943,-0.3248039331915138,-0.42000002976193834,-0.35440031013669226,-0.2753768214561001,-0.2944799197907503,-0.3896104692556084,0.08818399643759428,0.08813681265520605,0.08253573516178123,-0.13961084725932033,-0.6470312306913552,-0.6201870663178082,-0.5749948758436525,-0.2841693823193226,-0.5901216640389944,-0.06910523896168051,-0.6602897372707405,-0.2915508326835373,-0.3733746039803984,-0.5860538699249168,-0.5710832077388265,-0.28582623125805695,-0.7516562480485781,-0.9613391872663313,-0.37058025258595756,-0.32729431725644353,-0.5607566862370843,0.009000782848556495,-0.5263318726268893,-0.4955704183118928,-0.5266410186070347,-0.5263318726268894,-0.4955704183118928,-0.5266410186070348,-0.8073932175244691,0.8026011785566437,0.7568462357298649,0.3954640291208922,0.47917709132809316,-0.4236701763317691,-0.43147676733522555
-0.5029859687696675,-0.5284859772116668,-0.6033738149551202,-0.5159765078732333,2.346834418185348e-5,-0.4829306426007211,0.48262799003948975,0.7545748624089823,-0.5637282052868343,-0.5674706084881386,-0.21438719252462,-0.22502286441601124,0.08818399643759428,-0.43694837161635897,-0.3912988732708187,-0.5662810932342368,0.5295123457791377,-0.7196665196642851,-0.7238188242779215,-0.7418152291102059,-0.7485445164654718,-0.8496676559619406,-0.7636817268895791,-0.2157965758092671,-0.6899209456317765,-0.7815929473074951,-0.7896319063295955,-0.05036977001334135,-0.6978022066674099,-0.9613391872663313,-0.7615411809471235,-0.792193365097207,-0.8351327791831209,-0.8077092201028772,-0.5634123432514423,-0.5519805998782519,-0.5829735415291947,-0.5634123432514424,-0.551980599878252,-0.5829735415291947,-0.5068868266502556,-0.17534773703003917,-0.400314815841311,-0.48245970092507545,0.47917709132809316,-0.4150957892738988,-0.49570825213178366
1.0054395003411292,0.6313788273294535,0.15843038452112976,0.917441776082841,-0.8552910013298,1.14379705495092,-0.02197505423080322,-0.4915847478589533,0.36620402342265995,0.3898423924493212,1.3781602072165797,1.3258934090752275,0.8567839265765855,1.7059730527336532,1.6665621575713627,0.8310360329536365,-0.24862805839633306,-0.7012856576207371,-0.39000039175968465,-0.6000201624780486,-0.5813195801694192,-0.3831123928310124,-0.8179261326417422,-0.7831003572553528,-0.787669700535668,-0.6609024854205399,-0.6230638651439547,-1.2026982969953268,-0.8741361214989941,-0.9613391872663313,-0.645419141880838,-0.6305344665128206,-0.6792542245524051,-0.7597949638575141,-0.5803614194792086,-0.5547720765739138,-0.6109603868700674,-0.5803614194792086,-0.5547720765739138,-0.6109603868700674,-0.7483227929656626,-0.007985065315585165,-0.17011254643198342,-0.42127491786406734,0.47917709132809316,-0.4203203988021965,-0.49888676863285947
-0.5612898273378748,-0.5744428845614095,-0.5838335455425349,-0.5652348681466379,-0.31528071474780783,-0.5604204372002218,0.5500025398383065,0.7137555962044196,-0.6630873313115229,-0.6616318494469952,-0.3389731943426589,-0.3303870129195121,0.08818399643759428,-0.3360736895198909,-0.3433595483196212,-0.6074878505532061,0.5057860030246565,-0.6864027737004734,-0.6127693102635162,-0.7924523404139322,-0.6756549453827512,-0.6657208261165186,-0.7181818292719873,-0.07944116581938818,-0.8046400906773856,-0.7745530237042738,-0.8536478898181901,-0.0895365213816558,-0.7814520206294023,-0.9613391872663313,-0.7429968848269933,-0.6216350827031468,-0.7771445944176082,-0.7916427122147235,-0.5890732570783132,-0.5804855514357268,-0.6071984039415236,-0.5890732570783132,-0.5804855514357269,-0.6071984039415236,-0.4748296202336485,-0.19256358228481815,-0.4345161913752265,-0.507896223260071,0.47917709132809316,-0.41629609418550695,-0.528165431168457
-0.6420182468938538,-0.5671481373630376,-0.39983979997359603,-0.6095673923927022,0.24234647922591052,-0.6698460263663806,0.03280540344568838,0.366374349160107,-0.6014841563558857,-0.6695048178277804,-0.8371918559429089,-0.6865030004323793,0.08818399643759428,-0.6471841059640157,-0.621937670980141,-0.6137199309869803,0.06709948902277024,-0.7865748783059028,-0.7900125733452061,-0.7364265351996391,-0.7782486292273485,-0.8088846210556555,-0.8413170478233507,-1.0568416692545894,-0.7670324727682436,-0.7896499734590625,-0.8368672036509472,-0.5964799722046825,-0.6868948922541052,-0.9613391872663313,-0.9407075282837368,-0.8144152008032478,-0.9045419454380003,-0.4085589103962366,-0.5903282720833963,-0.5726926089628058,-0.6109465653284349,-0.5903282720833962,-0.5726926089628059,-0.6109465653284349,-0.7611270028436269,0.3726056402789749,0.05618333025263553,-0.281142520117821,0.47917709132809316,-0.42746963541794464,-0.5192919928622705
-0.13970808076776112,-0.2965130163034429,-0.28232602085460073,-0.1871769530482574,0.6437155300187747,-0.033211364835486944,0.5791821309198129,0.16324647988133653,-0.029576451379261296,-0.03285017276851224,0.07330653420778409,0.14306589517031568,0.08818399643759428,-0.32987068873406455,-0.22391023800452578,-0.15608677338295995,0.41124429509270866,-0.6791377245190411,-0.5248806205739621,-0.7063084357290761,-0.6754560118481902,-0.8542775964274456,-0.7441946552540554,0.34608922555604965,-0.7693732784369522,-0.6399760412666947,-0.5831644405678765,-1.242296880753468,-0.8326166078247439,-0.9613391872663313,-0.24375171570440538,-0.7305804108307989,-0.769475013144649,-0.5343275375471889,-0.5548369470582851,-0.5278225549335772,-0.5661054602253716,-0.5548369470582851,-0.5278225549335772,-0.5661054602253716,-1.0295849565253328,0.25775908394207264,1.1118767394881415,0.7320636183624566,0.47917709132809316,-0.4357605436900754,-0.46820068074144766
-0.4282374321437608,-0.33371622701513914,0.27313163559755355,-0.4260800003742699,1.239012147175461,-0.3861815353646661,-0.4503988865275698,-0.6382935022287453,0.11165596972067046,0.15852500672420294,-0.6375494634517873,-0.6612791302394776,-0.007177394761008393,-0.6734875784814279,-0.839504914993472,-0.19681674636238866,0.1874566981635828,-0.6904428158074128,-0.7057663540290793,-0.5274587878044169,-0.7068373128726028,-1.0432306328660363,-0.7346338794374346,-1.126073057642836,-0.783034818183826,-0.6904261744367246,-0.8017725968624521,-0.9075366155006752,-0.6672139432499622,-0.20630466570263173,-0.7579302026925965,-0.7127673924769419,-0.7964143482393534,-0.36880950254537076,-0.5769690514893913,-0.5695073482363968,-0.5941110466222554,-0.5769690514893913,-0.5695073482363968,-0.5941110466222554,-1.0578745268222154,0.18266473916776738,0.8436968647360976,0.3391740688988496,0.47917709132809316,-0.4309939388041329,-0.5156650939543004
-0.8199197640635117,-0.7509757667620076,-0.7021355801885252,-0.789360407390629,-0.38122475960903357,-0.9252144788361027,0.6101826166983605,0.9661108427184932,-0.9276756271505612,-0.9324128062055546,-0.7986089656495275,-0.6914015376071557,-0.19790017715821373,-0.7931386936713328,-0.7198281019462989,-0.8751681666064874,0.45609508473187516,-0.7016167547349423,-0.6235207501419954,-0.6162512266174001,-0.6793976048575517,-0.7229814700180369,-0.7045562032117489,0.765924056824893,-0.36053127436555954,-0.8047220177371464,-0.8426083457492629,-1.080637628718527,-0.8891940913691206,0.6501874277746824,-0.5674296194711571,-0.6311815093127325,-0.7355856770924348,0.05620784404419931,-0.5879393042473575,-0.5625689644125862,-0.6085844981185214,-0.5879393042473575,-0.5625689644125863,-0.6085844981185214,-0.05468211441624388,0.48401349924441534,-0.32571518435023616,-0.25081581879690595,0.47917709132809316,-0.4275384108834647,-0.507764699331966
-1.1402172435055218,-0.9355328708808148,-0.6033762920070332,-1.0541240938601788,0.12511278805367193,-1.4416223469793692,0.19009999787438348,0.7568957975396333,-1.1555789436578028,-1.2051973246197438,-1.5762563983284186,-1.4949090403117113,-1.8190438275344585,-1.2512752775118865,-1.3415600323542796,-1.1667075484360285,-0.024259049061011118,-0.829826800262223,-0.8437634433017057,-0.6673942241845074,-0.8502598998485229,-0.5355415831156113,-0.8726917958745166,-0.1148421766947104,-0.5174216733077658,-0.7102467417642827,-0.8303297447286851,-0.29750717521277537,-0.7761390980376236,-0.9613391872663313,-1.0090972294074163,-0.8953030249299483,-0.9085087039808043,-0.30549730004172176,-0.581455206833506,-0.5467114291822935,-0.584950467859767,-0.5814552068335059,-0.5467114291822935,-0.584950467859767,-0.703859754032907,0.17046729672918648,-0.21260701099026644,-0.44868128228332305,-0.5390742277441045,-0.42429080567689903,-0.5111907673359534
0.16975086086349253,0.06749486889531127,0.3202679615830684,0.2253618142415063,0.014684179704831084,0.31142952274072616,-0.03260782133117561,-0.48529940596362664,0.08553743435314644,0.1364333678637951,0.3595997344789131,0.2870430403726585,0.08818399643759428,0.5247831674299451,0.5575037426396238,0.3103598768923037,-0.6770484078383089,-0.11535496469086715,0.7334101106347323,2.811693943904626,0.6851011032165256,-0.6611545370398594,-0.1900461285770193,2.063288293307802,2.679029220625077,-0.03014742527170573,0.06414578623756736,-0.32465358145056916,-0.058149870920936,-0.9613391872663313,1.0481231308194139,1.114818747156158,1.2528582833572455,3.387437200918921,-0.3799452699721027,-0.38600760046042504,-0.3292124525538154,-0.37994526997210265,-0.38600760046042504,-0.3292124525538154,-0.6765132922516846,0.28965126726837964,0.6111430017726358,0.4838161480594786,0.47917709132809316,-0.370172959475018,-0.3067230034988857
0.7124252367675751,1.911606960643709,2.7181359564590704,1.0479764308073634,1.755929764155814,0.8683041809897122,-3.051207528790413,-2.5469812725634995,2.44695632933944,2.131177779174279,-0.5930561888998788,-0.6501360374325554,0.08818399643759428,0.257737107319779,-0.20725334758746886,1.641385335116352,-2.8269754902852893,-0.5801641344080251,-0.4694613676439889,0.11997980434885908,-0.43698935203506534,-1.1580465504013224,-0.6979908890681965,-1.3905128559038569,-0.9396135773847751,-0.4930192720926234,-0.5999029474218508,-0.8038793743659955,-0.5431497301187308,-0.9613391872663313,-0.273904777707251,-0.5631624658120626,-0.6355280960380632,0.280967166108241,-0.5696599419539708,-0.5433975136042284,-0.5867497054850943,-0.5696599419539708,-0.5433975136042284,-0.5867497054850943,-1.1623838231708912,0.14965362435587315,0.8361675772700716,0.2763682455541698,0.47917709132809316,-0.42896711154092587,-0.4859351161444627
0.2833686365348706,-0.0010757547693839374,-0.2531600781644279,0.17487199496126662,0.6769269945232688,0.43637293233187946,0.48999600160164913,0.1111546389914849,0.31248826717350286,0.2980079676617754,0.38481204599020136,0.7023237383220827,0.549343954520989,0.18451209962263507,0.17831584587628416,0.165066970317074,0.517451449973246,-0.6879475551456997,-0.6141512837942913,-0.9017640326158389,-0.7328992870095189,-1.0809837613486812,-0.7781307340826586,-0.46253641496954273,-1.0914402004811132,-0.7614165997415767,-0.8496704030950353,-0.1190943260770438,-0.8557655010521541,0.03241492168691932,-0.4498273252858888,-0.8455891353678046,-0.8744480378301883,-1.0307450469491446,-0.593133749968817,-0.5770677634871636,-0.6054190709591406,-0.593133749968817,-0.5770677634871635,-0.6054190709591406,-0.998529702807063,0.0812923262010325,0.6079191362587115,0.5487106019498503,0.47917709132809316,-0.4252251720684915,-0.5242737650089048
