ID,Drug,Pathology,Run,Stain,FrameNumber,Label,Center_X,Center_Y,Lifetime
12081,ATG,Thrombosis,5,Ly6G,0003,2,234.26190476190476,158.97619047619048,4
12081,ATG,Thrombosis,5,Ly6G,0004,2,233.96534653465343,158.73267326732673,5
12081,ATG,Thrombosis,5,Ly6G,0005,2,233.83084577114428,158.6417910447761,6
12081,ATG,Thrombosis,5,Ly6G,0006,2,233.49302325581397,158.1860465116279,7
12081,ATG,Thrombosis,5,Ly6G,0007,2,233.24875621890547,157.9402985074627,8
12081,ATG,Thrombosis,5,Ly6G,0008,2,233.27722772277227,158.03465346534654,9
12081,ATG,Thrombosis,5,Ly6G,0009,2,233.06698564593304,157.67942583732057,10
12081,ATG,Thrombosis,5,Ly6G,0000,3,262.61333333333334,195.81333333333333,1
12081,ATG,Thrombosis,5,Ly6G,0001,3,262.60869565217394,195.8695652173913,2
12081,ATG,Thrombosis,5,Ly6G,0002,3,262.8,195.775,3
12081,ATG,Thrombosis,5,Ly6G,0003,3,262.19736842105266,195.57894736842104,4
12081,ATG,Thrombosis,5,Ly6G,0004,3,262.12857142857143,195.21428571428572,5
12081,ATG,Thrombosis,5,Ly6G,0005,3,262.28205128205127,195.7051282051282,6
12081,ATG,Thrombosis,5,Ly6G,0006,3,262.3,195.475,7
12081,ATG,Thrombosis,5,Ly6G,0007,3,262.5897435897436,196,8
12081,ATG,Thrombosis,5,Ly6G,0008,3,262.05333333333334,195.12,9
12081,ATG,Thrombosis,5,Ly6G,0009,3,262,195.8108108108108,10
12081,ATG,Thrombosis,5,Ly6G,0000,4,461.90683229813664,273.37888198757764,1
12081,ATG,Thrombosis,5,Ly6G,0001,4,461.80838323353294,273.4431137724551,2
12081,ATG,Thrombosis,5,Ly6G,0002,4,461.6941176470588,273.25882352941176,3
12081,ATG,Thrombosis,5,Ly6G,0003,4,461.5374149659864,273.5034013605442,4
12081,ATG,Thrombosis,5,Ly6G,0004,4,464.0515463917526,271.7216494845361,5
12081,ATG,Thrombosis,5,Ly6G,0005,4,461.6948051948052,273.33116883116884,6
12081,ATG,Thrombosis,5,Ly6G,0006,4,462.3900709219858,272.63120567375887,7
12081,ATG,Thrombosis,5,Ly6G,0007,4,461.6158536585366,273.2621951219512,8
12081,ATG,Thrombosis,5,Ly6G,0008,4,461.92,273.22,9
12081,ATG,Thrombosis,5,Ly6G,0009,4,461.44444444444446,272.7716049382716,10
12081,ATG,Thrombosis,5,Ly6G,0000,5,273.6,273.9851851851852,1
12081,ATG,Thrombosis,5,Ly6G,0001,5,273.3829787234043,274.01418439716315,2
12081,ATG,Thrombosis,5,Ly6G,0002,5,273.4055944055944,273.93706293706293,3
12081,ATG,Thrombosis,5,Ly6G,0003,5,273.49295774647885,274.0633802816901,4
12081,ATG,Thrombosis,5,Ly6G,0004,5,273.5967741935484,273.9758064516129,5
12081,ATG,Thrombosis,5,Ly6G,0005,5,273.5806451612903,273.9032258064516,6
12081,ATG,Thrombosis,5,Ly6G,0006,5,273.171875,273.7578125,7
12081,ATG,Thrombosis,5,Ly6G,0007,5,273.2112676056338,274.0211267605634,8
12081,ATG,Thrombosis,5,Ly6G,0008,5,273.30827067669173,273.8721804511278,9
12081,ATG,Thrombosis,5,Ly6G,0009,5,273.04477611940297,273.7164179104478,10
12081,ATG,Thrombosis,5,Ly6G,0000,6,309.3068181818182,309.60227272727275,1
12081,ATG,Thrombosis,5,Ly6G,0001,6,309.42857142857144,309.8241758241758,2
12081,ATG,Thrombosis,5,Ly6G,0002,6,309.3030303030303,309.95959595959596,3
12081,ATG,Thrombosis,5,Ly6G,0003,6,309.746835443038,309.40506329113924,4
12081,ATG,Thrombosis,5,Ly6G,0004,6,309.7241379310345,309.5632183908046,5
12081,ATG,Thrombosis,5,Ly6G,0005,6,310.2105263157895,309.3421052631579,6
12081,ATG,Thrombosis,5,Ly6G,0006,6,309.6808510638298,309.59574468085106,7
12081,ATG,Thrombosis,5,Ly6G,0007,6,309.4555555555556,309.2111111111111,8
12081,ATG,Thrombosis,5,Ly6G,0008,6,309.2156862745098,309.53921568627453,9
12081,ATG,Thrombosis,5,Ly6G,0009,6,309.6842105263158,309.4736842105263,10
12081,ATG,Thrombosis,5,Ly6G,0000,7,286.03980099502485,312.2686567164179,1
12081,ATG,Thrombosis,5,Ly6G,0001,7,286.16243654822335,312.16243654822335,2
12081,ATG,Thrombosis,5,Ly6G,0002,7,286.16326530612247,312.1479591836735,3
12081,ATG,Thrombosis,5,Ly6G,0003,7,285.91959798994975,312.27638190954775,4
12081,ATG,Thrombosis,5,Ly6G,0004,7,285.9183673469388,312.42857142857144,5
12081,ATG,Thrombosis,5,Ly6G,0005,7,285.7437185929648,312.34170854271355,6
12081,ATG,Thrombosis,5,Ly6G,0006,7,285.6078431372549,312.30882352941177,7
12081,ATG,Thrombosis,5,Ly6G,0007,7,285.5857142857143,312.1952380952381,8
12081,ATG,Thrombosis,5,Ly6G,0008,7,285.9059405940594,312.21287128712873,9
12081,ATG,Thrombosis,5,Ly6G,0009,7,285.73809523809524,312.4047619047619,10
12081,ATG,Thrombosis,5,Ly6G,0001,8,268.5098039215686,287.6666666666667,1
12081,ATG,Thrombosis,5,Ly6G,0002,8,271.8,287.6125,2
12081,ATG,Thrombosis,5,Ly6G,0003,8,268.8301886792453,287.66037735849056,3
12081,ATG,Thrombosis,5,Ly6G,0005,9,272.90434782608696,288.9913043478261,1
12081,ATG,Thrombosis,5,Ly6G,0006,9,276.14285714285717,289.42857142857144,2
12081,ATG,Thrombosis,5,Ly6G,0007,9,275.7846153846154,289.66153846153844,3
12081,ATG,Thrombosis,5,Ly6G,0008,9,272.6475409836066,288.62295081967216,4
12081,ATG,Thrombosis,5,Ly6G,0009,9,272.8141592920354,289.6814159292035,5
12081,ATG,NonThrombosis,7,Ly6G,0000,1,66.06896551724138,50.77586206896552,1
12081,ATG,NonThrombosis,7,Ly6G,0001,1,65.77358490566037,50.320754716981135,2
12081,ATG,NonThrombosis,7,Ly6G,0003,1,65.77358490566037,50.679245283018865,3
12081,ATG,NonThrombosis,7,Ly6G,0004,1,65.83333333333333,50.370370370370374,4
12081,ATG,NonThrombosis,7,Ly6G,0005,1,65.3157894736842,48.45614035087719,5
12081,ATG,NonThrombosis,7,Ly6G,0006,1,65.54444444444445,49.8,6
12081,ATG,NonThrombosis,7,Ly6G,0007,1,65.04225352112677,47.63380281690141,7
12081,ATG,NonThrombosis,7,Ly6G,0008,1,65.52941176470588,50.490196078431374,8
12081,ATG,NonThrombosis,7,Ly6G,0009,1,65.69014084507042,48.690140845070424,9
12081,ATG,NonThrombosis,7,Ly6G,0000,2,80.09604519774011,61.71186440677966,1
12081,ATG,NonThrombosis,7,Ly6G,0001,2,80.19428571428571,61.81142857142857,2
12081,ATG,NonThrombosis,7,Ly6G,0002,2,80.2485549132948,61.90173410404624,3
12081,ATG,NonThrombosis,7,Ly6G,0003,2,79.63687150837988,61.608938547486034,4
12081,ATG,NonThrombosis,7,Ly6G,0004,2,79.5297619047619,61.351190476190474,5
12081,ATG,NonThrombosis,7,Ly6G,0005,2,80.89473684210526,60.37894736842105,6
12081,ATG,NonThrombosis,7,Ly6G,0006,2,79.87078651685393,61.831460674157306,7
12081,ATG,NonThrombosis,7,Ly6G,0007,2,74.53164556962025,55.35443037974684,8
12081,ATG,NonThrombosis,7,Ly6G,0007,2,82.15441176470588,62.955882352941174,8
12081,ATG,NonThrombosis,7,Ly6G,0008,2,79.5,61.36046511627907,9
12081,ATG,NonThrombosis,7,Ly6G,0009,2,79.71195652173913,61.05434782608695,10
12081,ATG,NonThrombosis,7,Ly6G,0000,3,54.302083333333336,80.59375,1
12081,ATG,NonThrombosis,7,Ly6G,0001,3,46.22330097087379,73.49514563106796,2
12081,ATG,NonThrombosis,7,Ly6G,0002,3,33.4,61.92,3
12081,ATG,NonThrombosis,7,Ly6G,0003,3,16.708333333333332,81.86111111111111,4
12081,ATG,NonThrombosis,7,Ly6G,0004,3,19.401459854014597,78.65328467153284,5
12081,ATG,NonThrombosis,7,Ly6G,0005,3,20.798319327731093,79.47899159663865,6
12081,ATG,NonThrombosis,7,Ly6G,0006,3,15.218390804597702,73.65517241379311,7
12081,ATG,NonThrombosis,7,Ly6G,0000,4,32.11515151515152,96.65454545454546,1
12081,ATG,NonThrombosis,7,Ly6G,0001,4,28.945652173913043,94.71195652173913,2
12081,ATG,NonThrombosis,7,Ly6G,0002,4,27.237179487179485,92,3
12081,ATG,NonThrombosis,7,Ly6G,0003,4,24.39814814814815,87.26851851851852,4
12081,ATG,NonThrombosis,7,Ly6G,0000,5,82.57142857142857,138.32467532467533,1
12081,ATG,NonThrombosis,7,Ly6G,0001,5,68.43333333333334,119.46666666666668,2
12081,ATG,NonThrombosis,7,Ly6G,0002,5,60.706896551724135,112.08620689655172,3
12081,ATG,NonThrombosis,7,Ly6G,0003,5,44.108108108108105,100.56756756756756,4
12081,ATG,NonThrombosis,7,Ly6G,0004,5,64.07272727272728,130.63636363636363,5
12081,ATG,NonThrombosis,7,Ly6G,0005,5,57.80882352941177,124.01470588235294,6
12081,ATG,NonThrombosis,7,Ly6G,0006,5,47.027027027027025,113.64864864864865,7
12081,ATG,NonThrombosis,7,Ly6G,0007,5,42.12162162162162,110.01351351351352,8
12081,ATG,NonThrombosis,7,Ly6G,0008,5,41.424,109.432,9
12081,ATG,NonThrombosis,7,Ly6G,0009,5,34.859154929577464,103.43661971830986,10
12081,ATG,NonThrombosis,7,Ly6G,0000,6,177.5205479452055,161.5205479452055,1
12081,ATG,NonThrombosis,7,Ly6G,0001,6,169.45263157894738,152.52631578947367,2
12081,ATG,NonThrombosis,7,Ly6G,0002,6,153.43956043956044,139.5054945054945,3
12081,ATG,NonThrombosis,7,Ly6G,0003,6,150.08536585365854,136.26829268292684,4
12081,ATG,NonThrombosis,7,Ly6G,0004,6,146.6951219512195,132.91463414634146,5
12081,ATG,NonThrombosis,7,Ly6G,0005,6,142.875,128.3068181818182,6
12081,ATG,NonThrombosis,7,Ly6G,0006,6,139.4193548387097,123.80645161290325,7
12081,ATG,NonThrombosis,7,Ly6G,0007,6,137.36,121.34,8
12081,ATG,NonThrombosis,7,Ly6G,0008,6,131.23469387755102,114.74489795918367,9
12081,ATG,NonThrombosis,7,Ly6G,0009,6,126.44680851063828,107.80851063829788,10
12081,ATG,NonThrombosis,7,Ly6G,0000,7,205.68354430379748,189.17088607594937,1
12081,ATG,NonThrombosis,7,Ly6G,0001,7,201.7953216374269,186.5438596491228,2
12081,ATG,NonThrombosis,7,Ly6G,0002,7,198.37234042553192,184.18085106382975,3
12081,ATG,NonThrombosis,7,Ly6G,0003,7,189.34285714285716,172.5,4
12081,ATG,NonThrombosis,7,Ly6G,0003,7,197.0952380952381,185.13492063492063,4
12081,ATG,NonThrombosis,7,Ly6G,0004,7,185.53333333333333,168.5888888888889,5
12081,ATG,NonThrombosis,7,Ly6G,0004,7,196.10256410256412,184.9145299145299,5
12081,ATG,NonThrombosis,7,Ly6G,0005,7,179.5,162.85294117647058,6
12081,ATG,NonThrombosis,7,Ly6G,0005,7,195.55555555555551,184.75213675213675,6
12081,ATG,NonThrombosis,7,Ly6G,0006,7,165.0958904109589,148.12328767123287,7
12081,ATG,NonThrombosis,7,Ly6G,0006,7,194.80672268907563,184.3613445378151,7
12081,ATG,NonThrombosis,7,Ly6G,0007,7,152.83783783783784,137.51351351351352,8
12081,ATG,NonThrombosis,7,Ly6G,0007,7,193.7094017094017,184.3931623931624,8
12081,ATG,NonThrombosis,7,Ly6G,0008,7,147.01666666666668,132.81666666666666,9
12081,ATG,NonThrombosis,7,Ly6G,0008,7,192.1818181818182,184.01818181818183,9
12081,ATG,NonThrombosis,7,Ly6G,0009,7,141.76,125.4,10
12081,ATG,NonThrombosis,7,Ly6G,0009,7,187.75510204081633,182.1326530612245,10
12081,ATG,NonThrombosis,7,Ly6G,0000,10,266.5684210526316,321.77894736842103,1
12081,ATG,NonThrombosis,7,Ly6G,0001,10,265.5934065934066,320.75824175824175,2
12081,ATG,NonThrombosis,7,Ly6G,0002,10,264.8666666666667,319.81111111111113,3
12081,ATG,NonThrombosis,7,Ly6G,0003,10,264.49484536082474,318.5773195876289,4
12081,ATG,NonThrombosis,7,Ly6G,0004,10,263.98809523809524,315.89285714285717,5
12081,ATG,NonThrombosis,7,Ly6G,0005,10,262.4567901234568,314.77777777777777,6
12081,ATG,NonThrombosis,7,Ly6G,0000,11,336.94565217391306,324.89130434782606,1
12081,ATG,NonThrombosis,7,Ly6G,0001,11,337.010989010989,325.3296703296703,2
12081,ATG,NonThrombosis,7,Ly6G,0002,11,337.04395604395603,324.9340659340659,3
12081,ATG,NonThrombosis,7,Ly6G,0003,11,337.05263157894734,324.7684210526316,4
12081,ATG,NonThrombosis,7,Ly6G,0004,11,337.03225806451616,324.60215053763443,5
12081,ATG,NonThrombosis,7,Ly6G,0005,11,336.94736842105266,324.7578947368421,6
12081,ATG,NonThrombosis,7,Ly6G,0006,11,336.9891304347826,324.69565217391306,7
12081,ATG,NonThrombosis,7,Ly6G,0007,11,337.0430107526882,324.6774193548387,8
12081,ATG,NonThrombosis,7,Ly6G,0008,11,338.01724137931035,328.3103448275862,9
12081,ATG,NonThrombosis,7,Ly6G,0009,11,337.55214723926383,327.9079754601227,10
12081,ATG,NonThrombosis,7,Ly6G,0000,12,329.13978494623655,343.38709677419354,1
12081,ATG,NonThrombosis,7,Ly6G,0001,12,329.1333333333333,343.93333333333334,2
12081,ATG,NonThrombosis,7,Ly6G,0002,12,328.95402298850576,343.6666666666667,3
12081,ATG,NonThrombosis,7,Ly6G,0003,12,328.8510638297872,343.51063829787233,4
12081,ATG,NonThrombosis,7,Ly6G,0004,12,328.94505494505495,342.9230769230769,5
12081,ATG,NonThrombosis,7,Ly6G,0005,12,328.43023255813955,342.93023255813955,6
12081,ATG,NonThrombosis,7,Ly6G,0006,12,328.3820224719101,342.7977528089888,7
12081,ATG,NonThrombosis,7,Ly6G,0007,12,328.4639175257732,342.659793814433,8
12081,ATG,NonThrombosis,7,Ly6G,0008,12,328.21649484536084,342.5360824742268,9
12081,ATG,NonThrombosis,7,Ly6G,0009,12,328.03225806451616,342.80645161290323,10
12081,ATG,NonThrombosis,7,Ly6G,0000,13,390.5245901639344,357.0983606557377,1
12081,ATG,NonThrombosis,7,Ly6G,0001,13,390.1525423728813,357.2881355932203,2
12081,ATG,NonThrombosis,7,Ly6G,0003,13,390.12280701754383,357,3
12081,ATG,NonThrombosis,7,Ly6G,0004,13,395.5963302752294,377.08256880733944,4
12081,ATG,NonThrombosis,7,Ly6G,0005,13,392.6422018348624,356.8073394495413,4
12081,ATG,NonThrombosis,7,Ly6G,0005,13,382.635593220339,365.8220338983051,5
12081,ATG,NonThrombosis,7,Ly6G,0006,13,392.98473282442745,355.7328244274809,5
12081,ATG,NonThrombosis,7,Ly6G,0006,13,386.93693693693695,405.7837837837838,6
12081,ATG,NonThrombosis,7,Ly6G,0007,13,390.08474576271186,356.5593220338983,6
12081,ATG,NonThrombosis,7,Ly6G,0007,13,383.4117647058824,398.6078431372549,7
12081,ATG,NonThrombosis,7,Ly6G,0008,13,390.09090909090907,356.4,7
12081,ATG,NonThrombosis,7,Ly6G,0008,13,378.3796296296296,392.3425925925926,8
12081,ATG,NonThrombosis,7,Ly6G,0009,13,389.9642857142857,356.60714285714283,8
12081,ATG,NonThrombosis,7,Ly6G,0009,13,372.7604166666667,380.2395833333333,9
12081,ATG,NonThrombosis,7,Ly6G,0000,14,330.8421052631579,372.69736842105266,1
12081,ATG,NonThrombosis,7,Ly6G,0001,14,330.0281690140845,372.90140845070425,2
12081,ATG,NonThrombosis,7,Ly6G,0003,14,329.2769230769231,372.0769230769231,3
12081,ATG,NonThrombosis,7,Ly6G,0004,14,329.0483870967742,371.93548387096774,4
12081,ATG,NonThrombosis,7,Ly6G,0005,14,329.6862745098039,372.8235294117647,5
12081,ATG,NonThrombosis,7,Ly6G,0006,14,328.4,371.41818181818184,6
12081,ATG,NonThrombosis,7,Ly6G,0007,14,328.44444444444446,371.36507936507934,7
12081,ATG,NonThrombosis,7,Ly6G,0008,14,332.5238095238095,370.7482993197279,8
12081,ATG,NonThrombosis,7,Ly6G,0009,14,325.03614457831327,354.9277108433735,9
12081,ATG,NonThrombosis,7,Ly6G,0009,14,328.27272727272725,371.4848484848485,9
12081,ATG,NonThrombosis,7,Ly6G,0000,15,365.4148936170213,399.8191489361702,1
12081,ATG,NonThrombosis,7,Ly6G,0001,15,363.74444444444447,395.77777777777777,2
12081,ATG,NonThrombosis,7,Ly6G,0002,15,360.8648648648648,389.6216216216216,3
12081,ATG,NonThrombosis,7,Ly6G,0003,15,357.0243902439024,391.0853658536585,4
12081,ATG,NonThrombosis,7,Ly6G,0004,15,352.78125,388.9791666666667,5
12081,ATG,NonThrombosis,7,Ly6G,0005,15,347.74257425742576,384.8217821782178,6
12081,ATG,NonThrombosis,7,Ly6G,0006,15,344.3020833333333,381.03125,7
12081,ATG,NonThrombosis,7,Ly6G,0007,15,339.84615384615387,377.2087912087912,8
12081,ATG,NonThrombosis,7,Ly6G,0000,16,377.7380952380952,408.8809523809524,1
12081,ATG,NonThrombosis,7,Ly6G,0001,16,377.7661290322581,408.9516129032258,2
12081,ATG,NonThrombosis,7,Ly6G,0002,16,377.6967213114754,408.2377049180328,3
12081,ATG,NonThrombosis,7,Ly6G,0003,16,377.53225806451616,407.85483870967744,4
12081,ATG,NonThrombosis,7,Ly6G,0004,16,378.03125,407.765625,5
12081,ATG,NonThrombosis,7,Ly6G,0005,16,381.9,408.68333333333334,6
12081,ATG,NonThrombosis,7,Ly6G,0006,16,376.0493273542601,411.2017937219731,7
12081,ATG,NonThrombosis,7,Ly6G,0007,16,375.5533980582524,403.7281553398058,8
12081,ATG,NonThrombosis,7,Ly6G,0000,17,352.11174785100286,413.7163323782235,1
12081,ATG,NonThrombosis,7,Ly6G,0001,17,350.64462809917353,414.6694214876033,2
12081,ATG,NonThrombosis,7,Ly6G,0002,17,349.91803278688525,412.6775956284153,3
12081,ATG,NonThrombosis,7,Ly6G,0003,17,349.38196286472146,412.1140583554377,4
12081,ATG,NonThrombosis,7,Ly6G,0004,17,349.84375,411.95454545454544,5
12081,ATG,NonThrombosis,7,Ly6G,0005,17,349.85593220338984,411.7316384180791,6
12081,ATG,NonThrombosis,7,Ly6G,0006,17,349.37168141592923,410.9233038348083,7
12081,ATG,NonThrombosis,7,Ly6G,0007,17,354.0678391959799,410.6934673366834,8
12081,ATG,NonThrombosis,7,Ly6G,0008,17,354.8813131313131,412.37626262626264,9
12081,ATG,NonThrombosis,7,Ly6G,0009,17,361.1761363636364,410.57102272727275,10
12081,ATG,NonThrombosis,7,Ly6G,0000,18,417.05405405405406,417.97297297297297,1
12081,ATG,NonThrombosis,7,Ly6G,0001,18,417.1315789473685,417.8815789473685,2
12081,ATG,NonThrombosis,7,Ly6G,0002,18,414.1017699115045,419.1371681415929,3
12081,ATG,NonThrombosis,7,Ly6G,0003,18,417.4230769230769,417.2564102564103,4
12081,ATG,NonThrombosis,7,Ly6G,0004,18,417.44444444444446,416.4583333333333,5
12081,ATG,NonThrombosis,7,Ly6G,0005,18,417.7133333333333,416.54,6
12081,ATG,NonThrombosis,7,Ly6G,0006,18,417.44776119402985,415.2910447761194,7
12081,ATG,NonThrombosis,7,Ly6G,0007,18,417.3414634146341,412.2764227642276,8
12081,ATG,NonThrombosis,7,Ly6G,0008,18,417.6934306569343,413.8029197080292,9
12081,ATG,NonThrombosis,7,Ly6G,0009,18,417.47014925373134,413.45522388059703,10
12081,ATG,NonThrombosis,7,Ly6G,0000,19,381.4103896103896,437.5220779220779,1
12081,ATG,NonThrombosis,7,Ly6G,0001,19,381.80555555555554,433.89646464646466,2
12081,ATG,NonThrombosis,7,Ly6G,0002,19,376.37142857142857,435.0238095238095,3
12081,ATG,NonThrombosis,7,Ly6G,0003,19,390.73333333333335,421.53333333333336,3
12081,ATG,NonThrombosis,7,Ly6G,0003,19,382.92727272727274,427.05454545454546,3
12081,ATG,NonThrombosis,7,Ly6G,0003,19,374.3455497382199,434.607329842932,4
12081,ATG,NonThrombosis,7,Ly6G,0004,19,388.0520833333333,412.1875,4
12081,ATG,NonThrombosis,7,Ly6G,0004,19,382.13392857142856,423.80357142857144,4
12081,ATG,NonThrombosis,7,Ly6G,0004,19,370.0045045045045,430.4054054054054,5
12081,ATG,NonThrombosis,7,Ly6G,0005,19,379.07758620689657,419.92241379310343,5
12081,ATG,NonThrombosis,7,Ly6G,0005,19,370.3139013452914,429.29596412556054,6
12081,ATG,NonThrombosis,7,Ly6G,0006,19,366.51162790697674,423.4496124031008,7
12081,ATG,NonThrombosis,7,Ly6G,0006,19,374.2682926829268,429.4634146341463,6
12081,ATG,NonThrombosis,7,Ly6G,0007,19,370.5566037735849,410.50943396226415,8
12081,ATG,NonThrombosis,7,Ly6G,0007,19,373.7596899224806,429.27906976744185,7
12081,ATG,NonThrombosis,7,Ly6G,0008,19,372.8663594470046,407.3041474654378,9
12081,ATG,NonThrombosis,7,Ly6G,0008,19,374.029702970297,430.8316831683168,8
12081,ATG,NonThrombosis,7,Ly6G,0009,19,373.03636363636366,401.55454545454546,10
12081,ATG,NonThrombosis,7,Ly6G,0009,19,373.86915887850466,430.98130841121497,9
12081,ATG,NonThrombosis,7,Ly6G,0000,20,351.4818181818182,443.44545454545454,1
12081,ATG,NonThrombosis,7,Ly6G,0001,20,351.45871559633025,443.394495412844,2
12081,ATG,NonThrombosis,7,Ly6G,0002,20,351.5769230769231,443.25,3
12081,ATG,NonThrombosis,7,Ly6G,0003,20,351.3727272727273,443.24545454545455,4
12081,ATG,NonThrombosis,7,Ly6G,0004,20,351.4642857142857,443.38392857142856,5
12081,ATG,NonThrombosis,7,Ly6G,0005,20,351.1442307692308,442.74038461538464,6
12081,ATG,NonThrombosis,7,Ly6G,0006,20,349.95180722891564,439.6385542168675,7
12081,ATG,NonThrombosis,7,Ly6G,0007,20,351.1904761904762,442.3047619047619,8
12081,ATG,NonThrombosis,7,Ly6G,0008,20,351.45535714285717,443.3392857142857,9
12081,ATG,NonThrombosis,7,Ly6G,0009,20,351.15238095238095,442.9904761904762,10
12081,ATG,NonThrombosis,7,Ly6G,0002,23,159.33823529411765,228,1
12081,ATG,NonThrombosis,7,Ly6G,0003,23,159.43055555555554,224.24305555555551,2
12081,ATG,NonThrombosis,7,Ly6G,0004,23,155.18269230769232,216.30769230769232,3
12081,ATG,NonThrombosis,7,Ly6G,0005,23,149.7719298245614,213.28070175438597,4
12081,ATG,NonThrombosis,7,Ly6G,0006,23,145.13924050632912,207.51898734177217,5
12081,ATG,NonThrombosis,7,Ly6G,0007,23,136.2077922077922,196.36363636363637,6
12081,ATG,NonThrombosis,7,Ly6G,0008,23,119.27536231884058,181.17391304347825,7
12081,ATG,NonThrombosis,7,Ly6G,0002,25,397.41379310344826,504.91379310344826,1
12081,ATG,NonThrombosis,7,Ly6G,0003,25,390.09090909090907,499.8571428571428,2
12081,ATG,NonThrombosis,7,Ly6G,0004,25,389.8382352941176,498.38235294117646,3
12081,ATG,NonThrombosis,7,Ly6G,0005,25,387.1578947368421,494.5,4
12081,ATG,NonThrombosis,7,Ly6G,0006,25,386.01408450704224,493.32394366197184,5
12081,ATG,NonThrombosis,7,Ly6G,0007,25,385.64864864864865,492.5675675675675,6
12081,ATG,NonThrombosis,7,Ly6G,0008,25,383.8,490.8,7
12081,ATG,NonThrombosis,7,Ly6G,0009,25,383.54545454545456,490.5584415584416,8
12081,ATG,NonThrombosis,7,Ly6G,0006,30,272.27,241.99,1
12081,ATG,NonThrombosis,7,Ly6G,0007,30,271.0842105263158,241.4,2
12081,ATG,NonThrombosis,7,Ly6G,0008,30,259.188679245283,235.56603773584905,3
12081,ATG,NonThrombosis,7,Ly6G,0009,30,258.9298245614035,231.80701754385964,4
12081,ATG,NonThrombosis,7,Ly6G,0006,31,248.875,300.0833333333333,1
12081,ATG,NonThrombosis,7,Ly6G,0007,31,231.85365853658536,283.4512195121951,2
12081,ATG,NonThrombosis,7,Ly6G,0008,31,224.51724137931035,275.17241379310343,3
12081,ATG,NonThrombosis,7,Ly6G,0009,31,219.59782608695653,269.2173913043478,4
12081,ATG,NonThrombosis,7,Ly6G,0007,34,376.91379310344826,468.7241379310345,1
12081,ATG,NonThrombosis,7,Ly6G,0008,34,373.84,460.49333333333334,2
12081,ATG,NonThrombosis,7,Ly6G,0009,34,371.65,458.7125,3
12081,ATG,NonThrombosis,8,Ly6G,0000,1,193.08235294117648,36.47058823529411,1
12081,ATG,NonThrombosis,8,Ly6G,0001,1,193.5,36.375,2
12081,ATG,NonThrombosis,8,Ly6G,0002,1,195.75842696629215,34.7752808988764,3
12081,ATG,NonThrombosis,8,Ly6G,0003,1,193.8452380952381,36.70238095238095,4
12081,ATG,NonThrombosis,8,Ly6G,0004,1,193.8757396449704,36.72781065088758,5
12081,ATG,NonThrombosis,8,Ly6G,0005,1,193.7869822485207,37.455621301775146,6
12081,ATG,NonThrombosis,8,Ly6G,0006,1,194.1301775147929,37.43195266272189,7
12081,ATG,NonThrombosis,8,Ly6G,0007,1,195.57142857142856,36.386243386243386,8
12081,ATG,NonThrombosis,8,Ly6G,0008,1,194.4882352941177,37.50588235294118,9
12081,ATG,NonThrombosis,8,Ly6G,0009,1,194.40718562874252,37.59880239520958,10
12081,ATG,NonThrombosis,8,Ly6G,0000,3,397.7846153846154,56.16923076923077,1
12081,ATG,NonThrombosis,8,Ly6G,0001,3,397.97058823529414,55.81372549019608,2
12081,ATG,NonThrombosis,8,Ly6G,0002,3,398.53932584269666,55.70786516853933,3
12081,ATG,NonThrombosis,8,Ly6G,0003,3,397.87786259541986,55.87786259541985,4
12081,ATG,NonThrombosis,8,Ly6G,0004,3,397.9922480620155,56.224806201550386,5
12081,ATG,NonThrombosis,8,Ly6G,0005,3,397.793893129771,56.43511450381679,6
12081,ATG,NonThrombosis,8,Ly6G,0006,3,396.8796296296296,57.53703703703704,7
12081,ATG,NonThrombosis,8,Ly6G,0007,3,397.71287128712873,57.10891089108911,8
12081,ATG,NonThrombosis,8,Ly6G,0008,3,397.873786407767,56.86407766990291,9
12081,ATG,NonThrombosis,8,Ly6G,0009,3,398.0819672131147,56.82786885245902,10
12081,ATG,NonThrombosis,8,Ly6G,0000,4,380.625,68.5,1
12081,ATG,NonThrombosis,8,Ly6G,0001,4,381.11290322580646,67.70967741935483,2
12081,ATG,NonThrombosis,8,Ly6G,0002,4,381.42105263157896,67.70175438596492,3
12081,ATG,NonThrombosis,8,Ly6G,0003,4,381.0519480519481,67.8961038961039,4
12081,ATG,NonThrombosis,8,Ly6G,0004,4,381.0123456790123,68.48148148148148,5
12081,ATG,NonThrombosis,8,Ly6G,0005,4,380.685393258427,69.20224719101124,6
12081,ATG,NonThrombosis,8,Ly6G,0006,4,380.68831168831167,69.25974025974025,7
12081,ATG,NonThrombosis,8,Ly6G,0007,4,380.78125,69.0625,8
12081,ATG,NonThrombosis,8,Ly6G,0008,4,381,69.52307692307693,9
12081,ATG,NonThrombosis,8,Ly6G,0009,4,380.9253731343284,69.26865671641791,10
12081,ATG,NonThrombosis,8,Ly6G,0000,5,408.39712918660285,77.52631578947368,1
12081,ATG,NonThrombosis,8,Ly6G,0001,5,409.3231707317073,76.72560975609755,2
12081,ATG,NonThrombosis,8,Ly6G,0001,5,400.2352941176471,85.92647058823529,2
12081,ATG,NonThrombosis,8,Ly6G,0002,5,409.3788819875776,76.90683229813665,3
12081,ATG,NonThrombosis,8,Ly6G,0002,5,400.21875,85.8125,3
12081,ATG,NonThrombosis,8,Ly6G,0003,5,408.8962264150944,77.43396226415095,4
