Order,Run,Label,Area_Mean,BoundingBoxArea_Mean,Compactness_Mean,ConvexArea_Mean,Eccentricity_Mean,EquivalentDiameter_Mean,Extent_Mean,FormFactor_Mean,MajorAxisLength_Mean,MaxFeretDiameter_Mean,MaximumRadius_Mean,MeanRadius_Mean,MedianRadius_Mean,MinFeretDiameter_Mean,MinorAxisLength_Mean,Perimeter_Mean,Solidity_Mean,Area_Std,BoundingBoxArea_Std,Compactness_Std,ConvexArea_Std,Eccentricity_Std,EquivalentDiameter_Std,Extent_Std,FormFactor_Std,MajorAxisLength_Std,MaxFeretDiameter_Std,MaximumRadius_Std,MeanRadius_Std,MedianRadius_Std,MinFeretDiameter_Std,MinorAxisLength_Std,Perimeter_Std,Solidity_Std,DistanceTraveled_Max,DistanceTraveled_Mean,DistanceTraveled_Std,Speed_Max,Speed_Mean,Speed_Std,Linearity_Mean,Linearity_Std,MeanderRatio_Mean,MeanderRatio_Std,FinalAge,Displacement,IntegratedDistance
23,4,2,81.3,133.4,1.3917595761121333,96.9,0.8077048899525014,10.171641638790206,0.6152292152292153,0.7242847783950803,13.885160717048421,13.816797318163578,3.958041942778096,1.7417587683128075,1.4727922061357857,8.216695046708963,8.143627280904663,37.65340546095176,0.8397860237061696,3.8311588035185618,13.704824778968254,0.1321884037053096,5.279941077112298,0.029254414920631702,0.24055805258704407,0.06684763067863352,0.06780151066507203,0.5917040147336544,0.46679982479733106,0.19409041194875956,0.07485341618606323,0.12349462435581197,0.2762998556296091,0.296889399024751,1.814498119022683,0.029265091543148533,0.5823905819491313,0.2657551932498428,0.14724087019407253,0.17919710213819423,0.08177082869225932,0.045304883136637705,0.37562061689761483,0.28092995988703323,4.110963706504011,2.5724140098205055,10,0.4436618584619948,2.3917967392485853
24,4,3,362.9,666.7,3.1553713597560282,485.1,0.9035060945535771,21.492947660120805,0.5445679857638062,0.32096043500097116,36.593254648183525,37.40744418760614,6.030329777260373,2.370982639594487,2.023606797749979,16.350580092244112,15.64919173899056,119.81879502661798,0.7487590582176973,11.87387421564204,26.059973565263306,0.35862501889933873,23.430511921187062,0.010910294080628486,0.35250163703032966,0.012136009348721557,0.03992267191453921,0.4370015041378417,0.3038993823472722,0.19754824301606824,0.06489528968542616,0.07465124915287169,0.8630520745542202,0.7387508619052963,8.140226263724706,0.018875643203621294,0.604923887723687,0.4269829868574149,0.17452059671518141,0.18613042699190369,0.13137938057151227,0.05369864514313274,0.4327958245924657,0.34838283649363855,4.050051291097817,2.8902229133552115,10,0.4529079383974072,3.8428468817167345
25,4,4,63.4,83.1,0.9887360119955677,67.9,0.5878588338149103,8.975197211556761,0.773133517716851,1.0191404454206792,10.182094604214637,9.80966564352496,3.972865690108165,1.8279820176128017,1.5606601717798214,7.098083918884072,8.085521192566546,28.048023074035523,0.9381668060515587,6.186005711819758,15.021835958216146,0.09844567701724631,9.374314789774118,0.11451403390248778,0.4336180473297339,0.073992012595468,0.0870272796620386,0.8920847662381701,1.1881170734710305,0.13473516558779713,0.05144886314305932,0.24891137302146588,0.8103845687391529,0.5405054742896208,2.5400943946869226,0.04348376497158675,0.8044792422499581,0.46698141815922917,0.20674379518521746,0.24753207453844867,0.14368659020283975,0.06361347544160537,0.3006263078665111,0.29846875978715887,9.741715156190377,13.106044293727365,10,0.5304623512771143,4.2028327634330624
26,4,5,125.6,221,1.4068109187773081,148.1,0.7682070725787767,12.643607449972567,0.5758279854390536,0.719086162338756,16.996416598734008,17.973879184025346,5.220842672526703,2.1606963387173215,2,10.479095020805541,10.708543401380725,47.07178207935912,0.85032205273823,5.037636129950016,27.86475272534182,0.15367767593983633,9.960477453973335,0.05763295862080362,0.254028584862727,0.06857861899402173,0.08455598909584777,1.386743431025279,1.5775040334727064,0.21807691997761752,0.05456335088706509,0,0.32005190606031747,0.3349081388747313,3.18939591350853,0.04576273357631251,0.564385802534304,0.34677011221997106,0.1523946336344946,0.17365717001055508,0.1066984960676834,0.046890656502921416,0.3970164841075014,0.42283320361700416,8.789337792969931,8.808568587213355,10,0.22430140119576383,3.1209310099797394
27,4,6,340.5,555.6,1.2886636292650777,374.3,0.7517782452917589,20.820874828007323,0.6134803820518107,0.7767119268389651,26.551117330399517,26.769990217705555,7.962049935181331,3.2486245917845205,2.9399494936611665,17.758257364725715,17.49628835479122,74.2471175493115,0.909936507652205,5.9113826169894,21.71635328502463,0.04139814709135965,9.510812560215639,0.013558287054081417,0.18023558279212043,0.019987849121529802,0.024717051678605488,0.4180592240265017,0.43156529562464974,0.08000576145201306,0.04149525862530529,0.0813841605758968,0.40429376539368794,0.27191853956640866,1.475599875319222,0.014268849284505575,0.6897179754191197,0.33359434239188146,0.21050177712200854,0.2122209155135753,0.10264441304365583,0.06476977757600264,0.2744258722737539,0.34852913877852687,15.415640319358678,17.390152123076092,10,0.11261992484816372,3.002349081526933
28,4,7,399.2,750.6,1.5864678888631645,475.4,0.7440738710000143,22.544340812736472,0.5323771719776098,0.6310225402479122,29.49143776886022,28.08917740474631,7.503767477910113,3.1078833963759847,2.862741699796952,20.213776049585285,19.691031324567394,89.20041840821061,0.8398364011521451,6.47731082746193,28.320389200087707,0.055552434344664385,10.167486305758064,0.015458639093324403,0.18234149116908344,0.017399172869052747,0.021961165348362986,0.16882406028494562,0.5755313725296962,0.3222725510745661,0.048601285665334164,0.07234147606746381,0.5782550161145317,0.4378095530477683,1.9845636547102141,0.009615999606827949,0.485096636163086,0.3280470529303101,0.14272793307542883,0.1492605034347957,0.10093755474778772,0.04391628710013195,0.308807406921299,0.33923008806959715,8.195064011072175,7.249789377408894,10,0.19434620017759088,2.952423476372791
29,4,8,133.4,201.3,1.1803327247796256,146.1,0.5503897104078155,13.02960587714569,0.66632326007326,0.8492836017228174,14.699134254273982,14.696891647139196,5.519563943195058,2.3037593799529774,2,11.530463664793904,12.243733041017833,44.471782079359116,0.9134155620321011,6.077280093375105,18.844686843304725,0.060839633966605446,7.202622979011034,0.042254889679741746,0.29725775183090114,0.047985475415530436,0.044543946312485996,0.554047191135182,0.5786727267828746,0.19554447343258646,0.040292122514229596,0,0.39099570076010837,0.36974640678377874,1.9113862729869393,0.01882849322066167,0.5620878240039183,0.3115869046237077,0.14596944101286102,0.17295009969351333,0.09587289373037158,0.04491367415780339,0.3434037165926157,0.27976276670292044,4.821046574032754,4.01373567504141,10,0.7439485984555964,2.8042821416133688
30,4,9,167.6,347,1.686319901174578,203.4,0.8404800628788305,14.606391573729347,0.4839491577263316,0.5943765130228079,21.66566180469606,22.63102492905956,5.8241071824075785,2.2877306630930407,2,12.388375007469577,11.727025519736449,59.568942956259484,0.8241234366458102,5.316640543300503,19.578900207451216,0.08550061409863527,6.65331997326648,0.009774163735178708,0.2315956545879295,0.02225836815567488,0.030052252300449434,0.6393766702914483,0.6116559129706445,0.29772382397945296,0.03571138561845093,0,0.2870630482493346,0.24820157753731675,1.687008271778358,0.013978939028756182,0.5308977765629154,0.3155734012225348,0.16851303128972567,0.16335316201935857,0.09709950806847224,0.05185016347376175,0.22635111877489086,0.3114276784602677,11.771322251980406,9.696842878177304,10,0.10500786092681708,2.8401606110028133
31,4,10,112,167.6,1.2730022796863083,122.3,0.8234467787499291,11.93525457985176,0.6721984551396316,0.789878157225389,16.276435828320402,16.04287428740495,4.444120272985371,2.0348162871066036,2,8.771810145574502,9.207908669955396,42.27178207935911,0.9160138627014809,7.702813338860896,17.81509971282164,0.10108123844557838,8.124722217473721,0.018433579915804008,0.4116729074639219,0.05411151416370976,0.060721385833169605,0.7680995668400236,0.7646237989445249,0.2352185726804234,0.0823286712386263,0,0.5706614929594822,0.3654663449766133,2.1187573287689374,0.02787561699393092,0.9519038409949482,0.37502330393583416,0.2761487530409694,0.29289348953690714,0.1153917858264105,0.08496884708952906,0.3334668296043203,0.3056135236864969,6.736517716723937,6.578795999003217,10,0.715254834491091,3.3752097354225072
32,4,11,109.6,151.5,1.0083748830799986,114.6,0.57821101582003,11.812408537073392,0.7243173493173493,0.9925280989648803,13.181273509224107,13.088123117334955,5.493840584077654,2.2632248816547555,2,9.943566872066906,10.732727782378062,37.25756851698602,0.9564448159931622,2.3190036174568114,5.930148958219065,0.030902955585313013,2.3664319132398464,0.03834483173532645,0.12498291549688481,0.02930151303580967,0.0302298035015961,0.24451529502341393,0.33505101681573685,0.14029982474565827,0.04044729765025003,0,0.10262044811154984,0.2278259499191207,0.4489240413554858,0.013286478420102818,0.3982177155246936,0.2384749888357409,0.08632453251093876,0.12252852785375187,0.07337691964176643,0.02656139461875039,0.4002564941385348,0.2624893562219273,3.499758222486245,2.2405236771635693,10,0.5068548069175077,2.146274899521668
33,4,12,164.7,288.7,1.6169049583017747,205.4,0.5751264927620698,14.480223518844092,0.5716974114207086,0.6204296098419892,17.287071202065697,18.073617442130157,5.829941986805657,2.2703122365767525,2,12.975413743284616,14.123444863252923,57.83218971944477,0.8020750963277079,3.8600518131237567,17.39124939604845,0.09419565280927807,6.484168755086841,0.030035695648548598,0.16891767289863982,0.023458377347726163,0.03749376527254852,0.4013910492213124,0.4004893611134047,0.11438934721436912,0.040152369712471214,0,0.16128899662730692,0.2203806751358161,2.1344831998233667,0.010970486436029384,0.456598426755305,0.2638096864522189,0.14394407002635468,0.14049182361701693,0.08117221121606737,0.0442904830850322,0.28914881379391366,0.28724667686315186,5.69296121168582,3.3967613408693293,10,0.46286843553312457,2.37428717806997
34,4,13,75.2,94.9,0.9734278596056739,79.1,0.535427528565377,9.780908875071512,0.7972528058361392,1.0289993821171224,10.78751798341792,10.41884377208853,4.313475507123364,1.9650808373825386,1.9414213562373095,8.089811311529264,9.005770222155137,30.31370849898476,0.9511436180006009,4.61398839279954,9.445163371329853,0.042293472283406526,5.216427044549853,0.09869275856120303,0.3008051078754309,0.06532220685542248,0.04356828848645269,0.560133221166714,0.6215522261171245,0.323056667624254,0.052519465103721255,0.1852419365337179,0.5288882962151901,0.4355760156280196,1.2269748938465435,0.019119899235702075,0.7058097748484241,0.41965347347824444,0.21211760084126338,0.21717223841489972,0.12912414568561367,0.06526695410500412,0.5860552782889479,0.31384095282387353,2.200146358147207,1.115500005654793,10,0.897833270794884,3.776881261304199
35,4,14,92.2,124.3,1.0597408172954084,97.9,0.7829969674115657,10.83311703517147,0.7437973137973138,0.9446321947451464,13.800444223862652,13.105105820528385,4.145698095994087,2.0265445838795553,2,7.971314632718394,8.576153357359567,35.039191898578665,0.942468883065409,3.3928028399998595,9.019115502334165,0.03618744455006194,5.043147165543886,0.0121255679659542,0.200724595347472,0.0336795627992521,0.03273790260136314,0.39779957630203117,0.41660190530455354,0.12104772645075426,0.016002594699271563,0,0.4082958052163124,0.15663367929162136,1.2037539501322978,0.017323328065167995,0.34734698374087575,0.16964828861699602,0.09149306932879087,0.10687599499719254,0.052199473420614165,0.028151713639627957,0.2184986342528803,0.30452572866820166,19.925144128982268,34.353952898830535,10,0.01383035018559933,1.5268345975529642
36,4,15,189.7,410.2,1.5826402969375382,209.2,0.9255559204136342,15.5399620005,0.46350871539751637,0.6323250468720164,26.035435770826226,25.383741091901943,5.019803902718557,2.2673025503918094,2.141640786499874,10.038985122191315,9.8363693997339,61.41808075912433,0.9068621982867737,5.334374898294603,25.481147715299027,0.045742260760520806,6.0699624747146865,0.006682481279720211,0.21889281820725884,0.020197017507725866,0.018054577025354023,0.776555027013407,0.7193269842851912,0.04175029276736021,0.025894460411136484,0.10846575035548134,0.3382759776296277,0.1536116367104505,1.5522909525161235,0.010304118187383198,0.3912272337071024,0.2272044866795303,0.08712540043295941,0.12037761037141612,0.06990907282447087,0.026807815517833664,0.4256643901205902,0.23535360435722408,2.844211388958568,1.197783032418627,10,0.6603381812026223,2.044840380115773
37,4,16,94.6,165.7,1.289257161517774,103.5,0.9006379759428874,10.969666375608686,0.5724395743145743,0.7768477556109961,16.92042886296876,15.663462933693724,3.600668786388029,1.8356369707220026,1.6778174593052024,6.984547502308191,7.329799278223867,39.12031021678297,0.9137054363732043,6.186005711819758,14.3994598664132,0.05383779721876228,5.720334100576838,0.013649643116184714,0.35727446621234815,0.029782590751188453,0.03215512926117537,0.5447606817051268,0.7117497412892212,0.19772115811851948,0.060014545151544606,0.25645584840402275,0.6651711827997087,0.4550584677587582,1.4421337973869557,0.01960224577769329,0.9669811928103474,0.5526328740375849,0.22348139036081863,0.29753267471087613,0.1700408843192569,0.06876350472640573,0.36601966257120216,0.37097262140523773,5.746291010003573,4.1896727148843285,10,0.4126740935865733,4.973695866338264
38,4,17,214.1,475.7,2.0705575848405586,281.8,0.7730363710627629,16.508666406823945,0.4509636843260985,0.4847124575797262,23.04397899120695,23.85971531102671,5.9717584540043545,2.2993718719740013,2,14.56262919652912,14.614470095999579,74.61513703397203,0.7604513734679073,6.903300337922113,28.54645336990219,0.12868326338767674,13.373273512661155,0.009683322394881375,0.2677478000757485,0.018682449255233203,0.03132708059719506,0.5601454653763692,0.6782209380737777,0.20575326925316265,0.03519523331453021,0,0.655799354269531,0.4488900487437126,3.1577901484679387,0.02072007016093712,0.7218887264524163,0.37194015742193337,0.2013626642726223,0.222119608139205,0.11444312536059488,0.061957742853114554,0.42701250499061355,0.361738388515596,4.02787470357637,2.446863348553525,10,0.4524904700440871,3.3474614167974
39,4,18,175.9,290.5,1.2580693194723849,192.1,0.8114069734993834,14.936495959082398,0.6207282389591583,0.8057685984032832,20.389742766839355,19.664506476463952,5.591311596201925,2.4562794618104573,2.23606797749979,11.072687523561958,11.331116854593514,52.71564209736037,0.9187057973721657,22.912636009173823,69.53536270608407,0.15408970879317688,29.30472089385372,0.08051903073713565,0.9797530205960087,0.07191252511475724,0.0990954667526506,3.225962125782533,2.868833490599592,0.20340062869421277,0.05120602712723844,0,0.23754669896271804,0.29249778507271196,6.49263664349969,0.027154518515222437,2.6156695206241123,0.9324563590134736,0.9266480187523055,0.8048213909612654,0.28690964892722265,0.28512246730840174,0.4804541908156178,0.359271506624525,6.743096713092835,8.446529445937559,10,0.6184772173832446,8.392107231121262
40,4,19,169.6,257.4,1.1582437844954403,186.2,0.6659605792745424,14.650188389395574,0.6716984585570356,0.8720828105247951,17.49619804655293,16.781103813523846,6.064558759611526,2.5515808496808314,2.212461179749811,12.379827248744856,12.626524931056158,49.63513344459705,0.9140001490311027,27.873523877208875,63.721965513383914,0.1250916107614105,34.051594839465466,0.10222802663879171,1.2080318898948812,0.06085163982936175,0.08980251365804912,2.6809882673799397,2.493225220413526,0.15321390718394204,0.07904177985463717,0.07465124915287169,0.9203668172205657,0.4233182243548735,6.486018217949326,0.029136250393451156,2.6332025976025975,0.9060373279878836,0.8705693840124777,0.8102161838777223,0.27878071630396417,0.2678675027730701,0.45239115635546184,0.3465894196497937,8.818237168768162,12.385847091538217,10,0.25404594565063915,8.154335951890952
41,4,20,142.8,185.8,1.0298442513650266,151.6,0.49651851782863077,13.483288673496508,0.7698809523809523,0.9716103338507078,14.541511969955321,14.162429863410038,6.056282506581704,2.53615653150255,2.2242645786248003,11.818566907460626,12.611216421856161,42.98477631085023,0.9422476708633063,3.119829055146024,8.991353871606014,0.026845703771759172,4.4522154285504,0.028447104199255276,0.14732253105943408,0.03357132948566771,0.02514474543912491,0.2457668787986031,0.37354214992201235,0.1543524123283955,0.032196048886265004,0.037325624576435845,0.29978575637951965,0.13355546071590677,0.8282916324569515,0.01644183832160625,0.39869511862967694,0.21257676810496937,0.10529091850043443,0.12267542111682367,0.06540823633999057,0.03239720569244136,0.3160113492325198,0.27136062629457003,4.576183112837646,2.344721112829081,10,0.42076391487981096,1.913190912944724
42,4,21,153.5,263.5,1.352634329897945,178.25,0.7485833372700268,13.979315153091832,0.5833946078431372,0.7445460644473971,17.784299340456627,16.791765519090582,5,2.244506865671566,2.0295084971874737,11.654273206377841,11.770769243192355,51.01650429449553,0.8619823008291922,3.696845502136472,9.814954576223638,0.13666796574698306,6.18465843842649,0.02647927945360018,0.16740357377522794,0.03252354934527609,0.06931136214779364,0.21345393589057318,0.22093966561204065,0,0.0874572066255875,0.05901699437494745,0.46925465216638496,0.41519639311454637,2.206090438112055,0.03771808334235599,0.553961432500549,0.3895763154791919,0.14381596842538671,0.17044967153863044,0.11986963553205905,0.04425106720781129,0.6306670013672778,0.36542799772460477,2.106512132444494,1.4244453592678363,4,0.3147076005116357,1.1687289464375756
43,5,1,116.5,145.2,1.0370977314122631,122.9,0.5417961684490764,12.177123408124778,0.8027583527583527,0.9652913169418421,13.42257231727746,13.323459303517078,5.361166920719577,2.306054313593442,2,10.528698866587074,11.255566606058094,38.952186130069784,0.9483196721825708,4.503085362035432,6.81175454637056,0.03705669345955182,5.586690532964137,0.04332246198596229,0.23587300007053397,0.017105589703430436,0.03304968843454576,0.35222741343966046,0.308098446611918,0.2536166139452933,0.038645854361037686,0,0.27622881503362173,0.24983881267254124,0.9733386715818544,0.016945135769205713,0.4264576790239073,0.24563661303341375,0.10982638229822898,0.13121774739197148,0.07558049631797346,0.03379273301483968,0.32889960653225486,0.3816526096084234,8.62459498104578,6.931142691457263,10,0.10993597766125485,2.210729517300724
44,5,2,208,700.4,2.231997485266303,248.2,0.9700311164694325,16.27188901423555,0.2971307471264368,0.4508009223095325,34.69864023390177,35.25929732753404,4.333481308759107,2.001880162431421,2,8.338337131427481,8.42270768230933,76.32762620207482,0.838021715682774,6.582805886043833,23.32952349849149,0.18066240740176678,7.03641322771134,0.0021387508412139557,0.25701969944871356,0.00963769650798027,0.03822537986149704,0.66505491432455,0.44963190939362174,0.1525332263820071,0.03594207824020969,0,0.21315630929488355,0.20889778677055051,3.656866962528557,0.01062308753825907,0.5672980974396007,0.33714931386120467,0.13984770432707758,0.17455326075064637,0.10373825041883221,0.043030062869870024,0.6502590063478566,0.19063724867033757,1.6815328118588748,0.5861832138205119,10,2.200776501227116,3.0343438247508425
45,5,3,75.5,109.1,1.0514234765941708,82.5,0.5706346317126719,9.80176954862292,0.6956299357208449,0.9538664000349757,11.012921167543773,10.81634403571148,4.1407992000670735,1.9094062892085282,1.736396103067893,8.429506535757646,8.939099809193339,31.55990257669732,0.9153729403289433,3.7785946829182113,9.158481193832184,0.05940490522042501,3.92286743197994,0.09594409063048198,0.24698030329293963,0.05842339353261029,0.054650660478408906,0.5416061602050029,0.583763366374399,0.244454005498611,0.06009152554412282,0.2912614890207869,0.3481718305534685,0.3126172278865275,1.0986886831722094,0.026959770169974608,1.0305998074820806,0.48253970598184465,0.29832340961642567,0.31710763307140943,0.14847375568672141,0.09179181834351559,0.4132903650557868,0.3124616640894238,4.50813814756479,4.072278034483298,10,0.6133385206373944,4.342857353836601
46,5,4,156.3,258.9,1.2827633105299165,168.5,0.8855629095062668,14.05772744021391,0.6050619951084347,0.7814613533147172,20.96625498264235,19.762101050927704,4.837163089161124,2.2592068389557913,2.1062305898749054,9.185996665357878,9.613784330002902,50.01147904132611,0.9268142049383862,26.179084102474718,41.46872985220979,0.0681922955079795,27.46411800473079,0.025916801005060032,1.2417013680890638,0.05094773247136541,0.03961449609819533,2.1787759261351463,2.200848839506697,0.4735835592787395,0.16988094758846184,0.11737641266544134,0.8406312048963713,0.8774821923427096,4.613388928349314,0.016152825082263372,3.081476362668335,1.0562531546115073,1.1311969703491707,0.9481465731287184,0.3250009706496945,0.3480606062612833,0.37463333198671755,0.3901202141248346,15.47149090481508,18.766863465488075,10,0.7632744865747317,9.506278391503562
47,5,5,134.6,202.1,1.0839762563577577,142.8,0.754194206944615,13.086655975037377,0.6665827228327228,0.9233775920433472,16.27875811454835,15.64851983910285,5.229653299162318,2.3544748459982854,2.165247584249853,9.968225099390855,10.667491861864395,42.80731598529185,0.9436507463169392,7.396695959082752,12.511772234357707,0.0348627439235578,10.031062866028815,0.02686074682200335,0.361291068209851,0.020527738499599525,0.029322387185619626,0.4076408644877958,0.4986947911014311,0.23740815899272075,0.05395234664640982,0.09953499887049559,0.7011802493527571,0.48928380959555245,1.606430482459365,0.021806131923378935,0.43386411980536727,0.20522481647022,0.11582157731555223,0.13349665224780533,0.0631460973754523,0.035637408404785305,0.3745484872808653,0.2994274471734139,9.646502440751078,18.75322528686757,10,0.6168544443829688,1.84702334823198
48,5,6,90.1,123.3,1.016120474273346,95.9,0.6896253141504151,10.700640943901483,0.7342121535871535,0.9849692562705716,12.627842503424247,12.240669505785752,4.641640786499874,2.074086098744004,2,8.437011449902093,9.123821777878494,33.88772003600252,0.9395708298496664,8.143845665422585,14.583476189776489,0.030665290847513012,8.46496045800307,0.03817936817534923,0.4889516794318684,0.04887591451284598,0.03071725446135892,0.4802196037986174,0.6377129710725716,0.41522525225717716,0.07919785501152997,0,0.8038405567260852,0.5906017310606975,1.7235432289007029,0.021320403461016955,0.7102601514114053,0.4171829348996938,0.1870297751745485,0.21854158504966317,0.12836397996913657,0.05754762313063031,0.3896445214570528,0.3348459654970648,6.897562336091252,9.003142062633575,10,0.3986978659642432,3.7546464140972446
49,5,7,201.4,285.9,1.224265785730456,218.1,0.8441641954181945,16.012249725568598,0.705256234448781,0.8171843035805555,22.177465760011614,21.020041946157264,5.775604098334081,2.610096456916743,2.23606797749979,11.357493938556054,11.87960130478334,55.65584412271571,0.9234010026977354,5.211099265563414,12.723119813071705,0.027294802380373257,4.532597979574677,0.008170599254510235,0.20629815448663158,0.024933155927650927,0.018351904177428525,0.48239670103438886,0.7132372067545893,0.2170440285762987,0.03271653131268568,0,0.2752382100381441,0.13724921067315957,0.9088134974685718,0.011942296691891738,0.3207114248239381,0.18117801983945733,0.09284709954010346,0.09868043840736557,0.05574708302752533,0.028568338320031833,0.4625891687302228,0.31840809817750265,3.3644532241901732,2.6076673980875635,10,0.33098487285467293,1.630602178555116
50,5,8,61.333333333333336,83.66666666666667,1.6411025376768134,74.66666666666667,0.9047622346512467,8.788497827794064,0.7339265672599006,0.6282748260199709,15.052927472385946,13.368306726273872,2.9428090415820636,1.446716256184816,1.1380711874576983,5.333333333333333,6.012633380642532,35.3708994574027,0.824317738791423,16.19670748434179,21.77919496522618,0.33065080423357324,19.139836293274122,0.04597936796630074,1.1320322486234637,0.04261833459001421,0.14114671910099016,3.586416735221192,3.3812073152043043,0.09905764571342511,0.10348340587688629,0.2391463117381003,0.5773502691896257,0.6171344869447085,6.829145584562084,0.08079497292946596,3.2906419225286565,3.130419570981793,0.2265886225528845,1.0125052069318943,0.9632060218405516,0.06971957617011831,0.5255913365245052,0.6709151659943384,10.2689309724254,13.10824788990404,3,0.3204464828155687,6.260839141963586
51,5,9,95.6,153.4,1.4352163448134776,115.2,0.7807496773154461,10.922444898963484,0.6452339181286549,0.7472239885191646,16.694686764073978,15.39165792813391,4.158492774516486,1.835309594988125,1.5313708498984762,8.242610142791117,8.277309594563595,41.496046148071045,0.853717912339761,29.048235746771265,59.302613770389584,0.39688502220985233,43.159008329663926,0.2349482059703899,1.73993459136692,0.0765886286649948,0.2287644443650279,5.638766716693021,4.961963601150331,0.36561223361331374,0.0572336179007276,0.26197165896624,1.0492223581509799,0.7356718079142144,11.926132222621458,0.08222020932774966,3.3045272108581893,2.017813038658171,1.4881182962267083,1.0167776033409814,0.6208655503563604,0.45788255268514105,0.48766532865007395,0.4832981521771288,7.358723657618074,7.381170207699323,5,0.6959798606465808,8.071252154632685
52,7,1,62,87.77777777777777,1.072899085028238,68.22222222222223,0.7312433938796198,8.845847927142323,0.7010989524878414,0.9391130830739284,11.066064928164925,10.176355215513922,3.4996095374126686,1.7271399278599784,1.5443883262901852,6.683646882000855,7.290549051497424,28.689794755745897,0.9049687852314284,12.913171570144957,10.709549217611563,0.09704681138818111,11.872002545672085,0.13388191753617784,0.8822156773620994,0.06383187144009984,0.0880310763830453,0.6448252908647387,0.7049956337757823,0.6868949856830903,0.20118588996717304,0.25830753922587324,1.1497189830791996,1.308627263589262,2.2847735126453093,0.035235247628803014,2.897637937838488,1.436285861020675,0.9573653734772067,0.8915809039503041,0.44193411108328456,0.29457396106990974,0.43384389198212026,0.3111603654311866,4.406764211788817,4.849082072083674,9,2.1198446065813124,11.4902868881654
53,7,2,164.63636363636363,318.8181818181818,1.422589396377036,179,0.881712184831365,14.400349827533576,0.5296816987501236,0.7163377905483383,22.51842693671573,22.12324471213322,4.881296463110003,2.2391082819609567,2.0862414014656117,9.03009711169776,9.708147963478329,54.134756616491664,0.9216653779525449,31.54765514986091,84.07356086406496,0.20290707342611247,35.68753283711274,0.07928702833172992,1.5737213478430827,0.05888943513574802,0.10677425792964461,4.353425936857661,4.551730192770251,0.3003986071085561,0.12775067138335905,0.2469074604823833,0.6962693318072065,0.5731858959569164,8.6546152528468,0.028921216606279405,8.393947074478028,1.906417855994571,2.5134826663314507,2.5827529459932395,0.5865901095367911,0.7733792819481388,0.4775664399410233,0.35146603781678304,5.930081402452645,6.857763926751915,10,0.7614802459145079,10.670231485467683
54,7,3,118,168.71428571428572,1.055526124212325,126.85714285714286,0.606378473161304,11.909465422032936,0.713893319156477,0.959508009613585,14.102840719677205,13.6933437034245,5.014787430481343,2.1873246231447165,1.9509791784989114,9.86715109786983,10.504670983075668,38.75925064564447,0.9362713142904149,70.67767209899696,111.74481984371697,0.13204772488479463,78.94603340558784,0.16567306629960274,3.131780576633087,0.07143554732378632,0.11359647099805086,4.700419446727187,4.152235693759692,0.9969410873269853,0.3602295373815131,0.4753528015144801,2.941521842024508,2.5223003947303693,12.693273623482234,0.03701040010221645,26.004992760175693,11.318477080442005,9.02129283402981,8.001536233900213,3.482608332443694,2.7757824104707103,0.7401891492503123,0.20646307196560637,1.433043144079064,0.3550679639261745,7,39.69482183611054,67.91086248265202
55,7,4,153.25,212,1.0749227021633283,162,0.6328496549313058,13.905071029618965,0.7305637809422412,0.9393365167598485,16.496823218134768,16.257377270352027,5.884788956836168,2.52071908773598,2.1770509831248424,11.365012045417735,12.00133054021256,45.35965004500315,0.947666637572372,32.345787979271734,55.88679032949856,0.1278642827395634,36.08323710533743,0.17051331336572942,1.5375130967095614,0.0796479596967667,0.10141770437091972,3.40212015068202,3.4540187780692526,0.701673175107512,0.19065387913050003,0.1180339887498949,0.5743486139714798,0.8789071359349815,6.9576797392367755,0.02288477116298085,5.517881473319652,4.146855846417544,1.214648231751251,1.6978096840983545,1.275955645051552,0.3737379174619234,0.9835615366043351,0.014303924389530253,1.0168554356004005,0.014670291416268574,4,12.151116928503509,12.44056753925263
56,7,5,73.6,113.8,1.1003089532620582,79.9,0.7660647918310847,9.615209935341493,0.6844152745402745,0.9288785230383336,12.720611184478303,12.061553707887143,3.7616378539339093,1.8188126842750036,1.5899494936611667,7.007589599112806,7.540039118185282,31.814927829866736,0.9278367113041284,19.6253803926333,56.343786012498505,0.1938186886577157,24.43335607093076,0.10628907320521949,1.1823556486091722,0.10721118099561694,0.12847959693476446,3.446640979069675,3.269203462577173,0.40835803442498464,0.12020253325828664,0.28296173201532265,0.7725925009715527,0.7668651758314359,6.761319879269327,0.034422664825932696,36.09319209234789,14.503032331082142,10.674057348685459,11.105597566876273,4.4624714864868125,3.284325338057064,0.5719587749652911,0.3252766330101804,2.304459825067894,1.2007181758931607,10,59.107000262809215,130.52729097973926
