Area_Mean,BoundingBoxArea_Mean,CentralMoment_0_0_Mean,CentralMoment_0_1_Mean,CentralMoment_0_2_Mean,CentralMoment_1_1_Mean,CentralMoment_1_2_Mean,CentralMoment_2_1_Mean,CentralMoment_2_2_Mean,Compactness_Mean,ConvexArea_Mean,Eccentricity_Mean,EquivalentDiameter_Mean,Extent_Mean,FormFactor_Mean,HuMoment_0_Mean,HuMoment_1_Mean,HuMoment_2_Mean,InertiaTensorEigenvalues_0_Mean,InertiaTensorEigenvalues_1_Mean,InertiaTensor_0_0_Mean,InertiaTensor_0_1_Mean,InertiaTensor_1_0_Mean,InertiaTensor_1_1_Mean,MajorAxisLength_Mean,MaxFeretDiameter_Mean,MaximumRadius_Mean,MeanRadius_Mean,MedianRadius_Mean,MinFeretDiameter_Mean,MinorAxisLength_Mean,NormalizedMoment_0_2_Mean,NormalizedMoment_1_1_Mean,NormalizedMoment_1_2_Mean,NormalizedMoment_2_0_Mean,NormalizedMoment_2_1_Mean,NormalizedMoment_2_2_Mean,Perimeter_Mean,Solidity_Mean,Zernike_0_0_Mean,Zernike_1_1_Mean,Zernike_2_0_Mean,Zernike_2_2_Mean,Area_Std,BoundingBoxArea_Std,CentralMoment_0_0_Std,CentralMoment_0_1_Std,CentralMoment_0_2_Std,CentralMoment_1_1_Std,CentralMoment_1_2_Std,CentralMoment_2_1_Std,CentralMoment_2_2_Std,Compactness_Std,ConvexArea_Std,Eccentricity_Std,EquivalentDiameter_Std,Extent_Std,FormFactor_Std,HuMoment_0_Std,HuMoment_1_Std,HuMoment_2_Std,InertiaTensorEigenvalues_0_Std,InertiaTensorEigenvalues_1_Std,InertiaTensor_0_0_Std,InertiaTensor_0_1_Std,InertiaTensor_1_0_Std,InertiaTensor_1_1_Std,MajorAxisLength_Std,MaxFeretDiameter_Std,MaximumRadius_Std,MeanRadius_Std,MedianRadius_Std,MinFeretDiameter_Std,MinorAxisLength_Std,NormalizedMoment_0_2_Std,NormalizedMoment_1_1_Std,NormalizedMoment_1_2_Std,NormalizedMoment_2_0_Std,NormalizedMoment_2_1_Std,NormalizedMoment_2_2_Std,Perimeter_Std,Solidity_Std,Zernike_0_0_Std,Zernike_1_1_Std,Zernike_2_0_Std,Zernike_2_2_Std,DistanceTraveled_Max,DistanceTraveled_Mean,DistanceTraveled_Std,Speed_Max,Speed_Mean,Speed_Std,Linearity_Mean,Linearity_Std,MeanderRatio_Mean,MeanderRatio_Std,FinalAge,Displacement,IntegratedDistance
0.0651029095872232,-0.26295717919093253,0.0651029095872232,0.05319075045493932,-0.20250971473852672,0.11942815413608222,-0.22011464709216816,0.03359213391495587,-0.3081498975167366,-0.627549065997034,-0.060336675344240726,-0.9210591007546463,0.20026187073608107,1.1738218397006468,0.8085291764060586,-0.6989592719754151,-0.5287335765425183,-0.40949767503185025,-0.3563536468808106,0.4390540678277144,-0.13988087964494775,-0.15404771032134537,-0.15404771032134537,-0.22660449959982373,-0.2961286367706322,-0.23977943485551834,0.867741202068831,0.8110462453643006,0.549343954520989,0.4422848782702699,0.5955497702032158,-0.2938650279618785,0.1747739978781344,-0.5135402370608222,-0.5147576879706788,-0.08653070728752925,-0.35560075655225076,-0.1493779086096452,1.00740095851584,0.8690650060944703,0.12628951124222787,-0.15909267991431927,-1.0083439728925314,-0.6611130010755771,-0.7778148132755914,-0.6611130010755771,-0.0705068427846126,-0.49498820467428734,-0.48353075224333425,-0.34635150500603196,-0.40183194823303803,-0.45839769648452083,-0.6070230284411247,-0.7037552669648776,-0.5051395170233814,-0.7363082370969646,-0.8692430729359121,-0.4174911378104517,-0.8158546858968726,-0.6765720573899218,-0.6112366000981422,-0.6942787106334354,-0.6413474338685087,-0.6029794404266975,-0.6621400312854272,-0.6621400312854272,-0.8183613174444584,-0.7161909085679258,-0.7400928226455236,-0.7771165791523617,-0.38357462113701163,-0.07713998855203913,-0.9122440248572586,-0.7976207244518377,-0.7966812339258696,-0.9029256352682516,-0.7698822969685126,-0.9327807827107838,-0.9943054166689262,-0.6930047102746086,-0.7843103384022186,-0.3672823208622823,-0.8172219507283854,-0.23064660874974008,-0.34662742652390993,-0.9151849030874772,-0.5714413141592642,-0.5807660867739483,-0.5834114905219383,-0.5714413141592642,-0.5807660867739484,-0.5834114905219383,-0.3964602851686022,-0.046196828766555696,-0.4728605580261174,-0.545211874465596,0.47917709132809316,-0.4202274190238137,-0.5284848628882554
1.1085924808848804,0.41034798721878707,1.1085924808848804,-2.2350645007358705,0.7920747295907966,0.4282422685143712,-0.13397914141793668,-0.27030156889150964,0.04673643426831627,-0.11845154991262569,0.9014328089939848,0.8546913284438936,1.2373840634123845,1.034406673037305,-0.10126392945301582,-0.06728881319246478,-0.04033589740379556,-0.40675025557074646,0.766539367400411,0.6273331953828266,1.293733052834566,-0.38982990919242383,-0.38982990919242383,-0.19391191638971694,1.0105605303737026,0.8654783344203465,1.1675785743130167,1.5022872108027239,1.0496466790823473,0.7185251133244797,0.781593691518662,1.0329896739086315,0.24183991678147776,-0.03859955457070083,-1.3743613666373204,-0.4905058655440652,-0.2815185055702071,0.7610048759232336,0.5040442939386905,-0.34437935749151594,-1.279074519540666,1.224744130811673,1.5566295353549553,-0.7016167547349423,-0.8160436665351459,-0.7016167547349423,1.2515741548238624,-0.3979755846570328,-0.4362993686163576,-0.23920109209974286,-0.28324401935740257,-0.38695616387616827,-0.8094175399978983,-0.6707277733920932,-1.1152376199688094,-0.8208160120334977,-1.3718249113792982,-0.9927857559201025,-0.7366701227055783,-0.5976610466838146,-0.62056844005372,-0.6840714725703785,-0.706277116467509,-0.5682215942622606,-0.6582881977877686,-0.6582881977877686,-0.7984686142206947,-0.7845882960837286,-0.74165884803017,-0.8100587341121422,-0.8017007465120521,0.5656733094617945,-0.6615810518540962,-0.8749950609187767,-0.7402995258091514,-0.9837342995120552,-0.9013304843348244,-1.1218488890414673,-0.9645831454961493,-0.699527636158988,-0.816858958935212,-0.7674334702991185,-1.0862048825482962,-1.2253692948790682,-1.2664251131577318,-1.128821963019083,-0.5841961929767974,-0.5772522639252051,-0.5915506197340146,-0.5841961929767974,-0.5772522639252051,-0.5915506197340146,-0.3715771693020386,-0.039088827914739194,-0.49838420611159107,-0.5709511303978358,0.47917709132809316,-0.42195072930266986,-0.5244838465358909
-1.0979843203118844,-0.9253202248030942,-1.0979843203118844,-0.0946152107463809,-0.5310683629655907,0.02295103874792169,-0.11715699506223352,0.026673897681017772,-0.4166646313892115,-0.7460719786667304,-1.0430409627986628,0.5159332328523416,-1.3684112621038302,0.4315766807787452,1.0638877386913645,-0.3666678486988795,-0.23777876512592078,-0.44393656566927686,-0.8057138266493867,-1.1340512756748857,-0.7936930322886551,-0.18687221123938136,-0.18687221123938136,-0.8992727868372835,-1.04392314785024,-1.0581579155960006,-1.4599110939060276,-1.36773177038082,-1.8190438275344585,-1.3703759334589556,-1.425372024562603,-0.3953383116569974,0.8100209577104897,0.14758493239788664,0.031029028901774367,-0.25486716389184505,-0.10094959249429261,-1.1611497428815603,0.6784870620113945,0.19106610808596122,-0.331307280918686,0.7018184311295428,1.3151973636495349,-0.7712266569345044,-0.830641312180188,-0.7712266569345044,-0.8211112193872391,-0.6068564861668007,-0.5529963503343065,-0.3995903824327806,-0.45261333122959135,-0.5020960760820056,-0.5849058357911019,-0.7695552442845027,-0.743731167593304,-0.7786451259040597,-0.1805175169223453,-0.27143464101021797,-0.5064253009493339,-0.43727776891652925,-0.604540188322675,-0.7472768927883833,-0.7959666882019272,-0.671732794082734,-0.6996079891752333,-0.6996079891752333,-0.7807531887960306,-0.7186888171473519,-0.75934587849726,-0.39733849767592505,-0.7391053954514598,-0.9613391872663313,-0.6878821211020383,-0.7787710391990499,-0.40376936629105775,-0.621379914921894,-0.2462541028877797,-0.6096890187893561,-0.7506317333451189,-0.3797103757795411,-0.813889144716638,0.22714419494040994,-0.6841829459735203,0.2456027975499796,-0.4068913924269264,-0.038231780377377476,-0.5928870652945161,-0.576714733463979,-0.6130726730207212,-0.5928870652945161,-0.576714733463979,-0.6130726730207212,0.3742899008452974,-0.7933205460660315,-0.8267391510173677,-0.7028058198057076,0.47917709132809316,-0.406307210966142,-0.5238717871755196
1.286493998054538,1.3448051033302182,1.286493998054538,0.4856600443402839,1.3539434398551107,2.181706443918908,-0.4567772832247349,-0.2127482940583376,0.8474883035910177,0.7613423587573097,1.1440302333405024,1.5909248484598393,1.3947919951586023,-1.271507250104571,-1.182183750126763,1.2960659075897218,1.2846885815422253,-0.41919883684429804,1.8869139480445798,-0.0563431874184399,2.1171418939251647,-2.1718856704206386,-2.1718856704206386,0.30185698024654517,1.986442063489338,1.8944738027782981,0.2610484960776522,0.8207910974411687,0.8567839265765855,0.05847591426215145,0.06704022119274503,2.012998331942776,1.6301515547760455,-0.5150105768266184,-0.8781260613202334,-0.3692974645085485,0.6078607177330114,1.2928784463535135,-0.0636949220643973,-1.7507886252173763,-2.1653165881367475,1.2164922884033709,0.4840208304392703,-0.5269570862661725,-0.4120974352177988,-0.5269570862661725,2.4600730431891216,-0.008505286355689855,-0.05808904767559476,-0.09309111592636463,-0.07097381601071392,0.1608238548288203,-0.3912335115124924,-0.6003832331980263,-1.161066457192424,-0.6814924288860633,-1.4340575552693016,-0.7981475809474202,-0.34358554355015564,-0.1275553068761002,-0.6394199229930488,-0.281314028511887,-0.7034555886221563,-0.18772225970708747,-0.38327439916079137,-0.38327439916079137,-0.6531589732240738,-0.5407650628281265,-0.2929928005725083,-0.6955671565848303,-0.6658897583288832,-0.9613391872663313,-0.8582030140927859,-0.8145305901140346,-0.39035606169053083,-0.8650067834348537,-0.776363136905295,-1.0894171694252375,-0.6884955617535171,-0.31512353680710103,-0.5370180590433775,-0.9813219960018346,-0.9179617219015578,-1.7065895877712065,-1.6902244020634378,-0.8644045644134156,-0.5639040698813369,-0.555104316612143,-0.5893719756659187,-0.5639040698813368,-0.555104316612143,-0.5893719756659186,-0.9774997381220556,0.48828941659232256,1.364773466107664,1.4594413272488196,0.47917709132809316,-0.4251527754891224,-0.49926507393824515
-0.5896942712557192,-0.5131670080950861,-0.5896942712557192,0.20099671165625954,-0.2813159068910184,0.08170373287837136,-0.026668937054985648,0.0921319525849513,-0.38455265101449776,0.15253609269285182,-0.5504573600646165,1.2077089985906009,-0.5994500333085105,-0.08080972579407439,-0.47818369468342253,0.49466044962102,0.38688153666693303,0.045302517163159736,-0.23325582444795934,-0.8960452423524294,0.06847202278479106,-0.20670105781425865,-0.20670105781425865,-1.0070295130040468,-0.12415780697246138,-0.11638377541292677,-1.0203748273998574,-0.9175431095107283,-0.29326156835681644,-0.9894845306025979,-1.0333158452130662,1.685666486573873,0.4635219615234974,1.2576431281462979,-1.4803214217515956,0.5355246688413733,-0.22423111624054987,-0.38724637225266845,-0.13271763650468318,-1.1328300012290689,0.7217739159501936,0.9668361598473504,0.4148230883980572,-0.5811947846207937,-0.7387378610859046,-0.5811947846207937,-0.46304215779538827,-0.5137445101289425,-0.4918775956186469,-0.3502128131254821,-0.39649405090315515,-0.47240619959947383,-0.3440915675342848,-0.7002000279303907,-1.0328476497418881,-0.5732265469644185,-0.08704932395950647,-0.5260009093673832,-0.2961959292872313,-0.25362112252567715,0.12692455412925172,-0.7179077127067007,-0.6530736899999934,-0.6352162195024774,-0.5832666659569113,-0.5832666659569113,-0.744043097858085,-0.7576771819261352,-0.714345988385897,-0.5614129726362693,-0.22935282476340288,1.0520862035702019,-0.799902323101839,-0.6008565719704178,-0.3256691798367653,-0.5504702365997023,-0.12747355597682514,-0.8995751746916023,-0.14262297540992955,-0.4079916151975086,-0.9167365444020296,-0.36094907554228556,-0.6584968601490517,0.9675707902273905,-0.33295341320658756,-0.6585997149026314,-0.5204233812495914,-0.48689736294538777,-0.5364084501030651,-0.5204233812495914,-0.4868973629453878,-0.5364084501030651,-0.8535382425917637,0.3993223247323426,1.217288226192838,1.451999838001538,0.47917709132809316,-0.4359675301336797,-0.42160118799042173
-1.1177926825177498,-0.8972354480893627,-1.1177926825177498,-0.0898252027444863,-0.514876309335669,0.02291649647376222,-0.1258999748109843,0.03934154469766239,-0.417759278553421,-0.5474736719333898,-1.0402701800332839,0.7721470029635563,-1.4025985146725846,-0.09283443937726923,0.6442027585688069,-0.14121309794049186,-0.09130497692313944,-0.37742180312794243,-0.7740954723732049,-1.1947640199850307,-0.6726728421880945,-0.1950266455731017,-0.1950266455731017,-1.05465904663124,-0.9822199913111752,-1.022708151482963,-1.6836806975804852,-1.5408075379459896,-1.8190438275344585,-1.4462035798561024,-1.5351574267683232,0.3614246998458784,0.8609560218826956,-0.256409160073381,-0.6292807934609538,0.19499918847785325,-0.11682537489545773,-1.1270588112255022,0.13276829063522702,-0.08845279587860816,0.18436746352747863,0.5423140092743653,1.584259119419,-0.7797127995737559,-0.8699315899697507,-0.7797127995737559,-0.7602381071174512,-0.6138282837495161,-0.5556948821597365,-0.3995938383760591,-0.44693011918751097,-0.503722934214665,-0.6981400896353098,-0.8426628864456702,-0.8435758806585125,-0.7907617706658594,-0.7703626537589476,-0.6242172657416126,-0.417358371082429,-0.39126963129319886,-0.4212880460122055,-0.761440615418689,-0.822277270936742,-0.7168587724553337,-0.7072089345766517,-0.7072089345766517,-0.8220321263804867,-0.7516375341785063,-0.803960550184946,-0.6303339254783661,-0.6923570354103072,-0.9613391872663313,-0.7902356102829767,-0.815903471926565,-0.49574991757500836,-0.624013379471974,-0.14269943929984893,-0.8240358056876067,-0.36369967748142046,-0.3980160862185075,-0.9278943755915794,-0.3325582270993819,-0.8001569727726248,1.1659142040737978,-0.09085014500213304,0.30941283405492326,-0.5838703453441266,-0.5658283868203557,-0.5927554460622577,-0.5838703453441266,-0.5658283868203557,-0.5927554460622577,-0.36294690302873284,0.9848242658593369,0.39787724469723373,0.6077957128537983,-0.5390742277441045,-0.4235359827456466,-0.5281210719538021
-1.1233988227646927,-0.7118272901307454,-1.1233988227646927,0.02764404111150126,-0.5279612099627089,-0.1370209418278826,-0.1265615390436944,0.12700209760242176,-0.4119677351900629,0.5092059428261656,-0.910453876396082,0.07564020407521486,-1.4125354207414145,-1.6997198503366078,-0.8326874707277185,0.7280890069070991,-0.13378122634778333,2.2432580102982547,-0.7381480816281413,-0.8984813488420218,-0.7590264721158546,0.46476879522871134,0.46476879522871134,-0.702445041364601,-0.9191089107235569,-0.9260575579911718,-1.875036892875236,-2.061758889562405,-2.2685817367338923,-0.732598438293879,-1.0557617388773208,-0.11863427772955625,-1.229280674696494,-0.3394490005508957,1.0664254736196208,3.249998374095202,0.33818572246432393,-0.8670562165678872,-2.7221274232806425,-0.8537869393632679,1.0488827053002079,0.09913269227055752,-0.6511172726020318,-0.7342211045619559,-0.4551495107231604,-0.7342211045619559,-0.6540549039055963,-0.6021355824647168,-0.47429339824880734,-0.38240330333290135,-0.36094697814758714,-0.4831256948779738,1.9330167278867276,-0.4842938179257827,1.0104796895245163,-0.7155272857096047,0.9801387620681712,1.6172082370693683,0.6837765452746628,0.9052273940977507,3.394176893708842,-0.4715903635436357,0.23439144201626588,-0.6959178180622702,-0.2237411355770889,-0.2237411355770889,-0.4235642173706255,-0.2775497943127902,-0.5191195890101711,-1.376198248099967,-0.6364781259123238,0.9881515646189323,0.6039146503481793,0.8684193613030952,-0.8385294862978981,1.2747879612115462,0.9358785936993286,1.0216868175521892,2.339976637737317,0.8504058237543006,-0.045206705927199504,1.7825527814712634,0.5040586406116986,0.544016156945931,-0.24201209319753045,1.6957152369342805,-0.5641674696335606,-0.5054695099032523,-0.5587186433891198,-0.5641674696335605,-0.5054695099032523,-0.5587186433891198,1.01010384655651,0.9178807903887981,-0.8890625283647946,-0.6318587113531607,-3.084702525424599,-0.42272704806589495,-0.5544608303126387
0.5390086317954713,0.010595840748010944,0.5390086317954713,0.38164844201342873,-0.22583595846911275,-0.18648040705580649,-0.20401108875961937,-0.3273248965447327,-0.20553378515014256,-0.49689416603464226,0.33249874783616123,0.2879927020984551,0.6986586406957299,1.2673712674021476,0.5425887866217604,-0.4073653479733217,-0.3231297487031667,-0.3222755025112877,0.13426679504190656,0.49889583461760517,-0.4003475659571893,0.3153357930737293,0.3153357930737293,1.1163833193328132,0.3374781244070849,0.20689164019680661,1.0166931742877383,1.227415651245236,0.8567839265765855,0.45327699790555365,0.6558106166796105,-1.2742561620598052,-0.3835755538924539,-0.2574762347007759,1.0768587964476126,-0.8830684712456027,-0.36938208598679584,0.22469067513758925,1.1243602280209632,0.43586725095707146,0.7179622175229408,-0.17457494364707252,1.3009729748741814,-0.8356896185468164,-0.8049096496028088,-0.8356896185468164,0.03490277748074576,-0.5995499978405588,-0.5315776749714062,-0.35628827636306737,-0.34201823756350835,-0.4687984525617746,-0.867926863684231,-0.7904910290780616,-1.0285651128365265,-0.9306790494644003,-1.362595056803628,-0.9720315798335132,-0.7361743584895215,-0.6334716218489023,-0.6359874935256515,-0.7386255334188496,-0.7895187113184858,-0.7569917903484873,-0.7677024139853559,-0.7677024139853559,-0.6641731297642722,-0.807346347795571,-0.8911342955514278,-1.1475991406489037,-0.9175602324161232,-0.9613391872663313,-0.7508504017637576,-0.9500312939633246,-0.9088151802733003,-1.0650043413991803,-1.06056126533469,-0.838182398608379,-0.9489173586475363,-0.708814046123806,-0.8881439889895365,-0.9986179551801027,-1.1128666898987358,0.18759485881457605,-0.8642386513563859,-0.9671618491170383,-0.6124459485758252,-0.5978485241739536,-0.6278320368712529,-0.6124459485758252,-0.5978485241739536,-0.6278320368712529,-0.7150369965636194,-0.09012074897940246,-0.10373273471921741,-0.17561957464794423,0.47917709132809316,-0.4288662069206181,-0.5479357897897376
-0.3370442174601547,-0.23669608927679378,-0.3370442174601547,-0.5927760429434232,-0.019520564532473087,0.11126932556000137,-0.14018444470717692,-0.04073956425219503,-0.29586196675330606,1.9774821367750879,4.815990680009491e-6,1.3261797206351413,-0.2725724565685919,-0.5815855235089272,-2.1301358768757424,1.9100705030753045,1.123385558843597,-0.12187245854105186,0.3211682851018969,-0.5584624498861275,0.7695047015633785,-0.21041574019408077,-0.21041574019408077,-0.8530960857550955,0.5490365578448732,0.018884093744139907,-1.2401272569942148,-1.3776575581529542,-1.6283210451372532,-0.3066097583500331,-0.5520011119156436,3.0299413755058873,0.35971839932974425,-0.20184156957251384,-1.373145993920161,-0.5462233940501575,0.3804663293548146,0.4154404964576509,-3.4550529331352586,-0.9127355979035946,-0.8626760404916639,-2.1445688019301667,3.016686322097745,-0.4707101833896547,-0.4653196953916051,-0.4707101833896547,-0.3747016877697678,-0.38793455577983876,-0.4337966468567139,-0.3017472395184035,-0.35493430056160563,-0.4091364207649401,0.4398189066041087,-0.3956792805836983,-1.0575906267015156,-0.48322676756730903,-0.9292971985659999,-0.5183194917375915,0.35132093862932345,0.23510896336847273,0.018867597674815596,-0.5921095206889438,-0.398796786023091,-0.46274113574337994,-0.5120193645270416,-0.5120193645270416,-0.614950680859344,-0.6730216167859578,-0.7469493797309539,0.3175690067873809,-0.49145935651248507,0.5487298558610685,-0.05004545248242837,-0.34206977013994144,0.2893893766582012,-0.5992731568311668,-0.0646311375909787,-0.8220936085527804,-0.46103270485534026,-0.1747124676610874,-0.346776388179177,0.013597520540872255,-0.9297679117254698,-0.815085728006048,-0.2799648644558871,-0.6254899556098227,-0.5333987753369979,-0.5017015572298782,-0.5489947039416003,-0.5333987753369979,-0.5017015572298782,-0.5489947039416003,-1.0841199394799164,0.09086875171950111,0.41872481703656506,-0.12411109153420706,0.47917709132809316,-0.42645677343929356,-0.43845799209396696
-0.2996699491472014,-0.25639190671239787,-0.2996699491472014,0.29953401912380634,-0.405840553925744,-0.010462202815779104,-0.056100503520018795,0.26568226211697243,-0.35938964598678735,0.11123008321297666,-0.24259260835583762,-0.2669748804390038,-0.22537191077982943,-0.3248039331915138,-0.42000002976193834,-0.2759513435874183,-0.4208041588998464,0.1571084388261016,-0.3957705588291627,-0.0400729827272618,-0.5837235820174403,0.04137818629121804,0.04137818629121804,0.12072973575767991,-0.35440031013669226,-0.2753768214561001,-0.2944799197907503,-0.3896104692556084,0.08818399643759428,0.08813681265520605,0.08253573516178123,-0.9914820566206374,-0.041509825438408456,0.5213428745465404,0.8896207858332127,1.363508102633047,-0.3184415885442063,-0.13961084725932033,-0.6470312306913552,-0.10096553072035268,1.6121475202211086,0.6701027524797428,-0.9215741479830672,-0.6201870663178082,-0.5749948758436525,-0.6201870663178082,-0.4595614982168247,-0.5459257982764927,-0.4366042012213154,-0.3653233961808251,-0.29373583290128613,-0.4667906323893325,-0.2841693823193226,-0.5901216640389944,-0.06910523896168051,-0.6602897372707405,-0.2915508326835373,-0.3733746039803984,-0.6250520655746461,-0.49087552819849306,0.07216076950782035,-0.5947959395285545,-0.26803104763789537,-0.6081733494847715,-0.47159614308893183,-0.47159614308893183,-0.4142538627884519,-0.5860538699249168,-0.5710832077388265,-0.28582623125805695,-0.7516562480485781,-0.9613391872663313,-0.37058025258595756,-0.32729431725644353,-0.5370684480917287,-0.47650455867477653,-0.7280920887660379,-0.28748286385163024,0.20146052402875803,-0.3807302921091952,-0.5607566862370843,0.009000782848556495,-0.5844650437095785,1.315468682788396,-0.3271000990734612,0.27691041806052785,-0.5263318726268893,-0.4955704183118928,-0.5266410186070347,-0.5263318726268894,-0.4955704183118928,-0.5266410186070348,-0.8073932175244691,0.8026011785566437,0.7568462357298649,0.3954640291208922,0.47917709132809316,-0.4236701763317691,-0.43147676733522555
